label,time,d3mIndex
True,2011-01-24 12:13:00,18118.0
True,2011-01-24 15:47:00,14081.0
False,2011-07-07 09:52:00,16446.0
True,2011-03-19 10:28:00,12853.0
True,2011-04-20 08:35:00,14740.0
True,2011-02-23 17:12:00,17389.0
False,2011-04-22 16:28:00,12817.0
False,2011-02-25 14:26:00,12735.0
False,2011-09-16 14:54:00,15118.0
False,2011-12-09 17:13:00,15836.0
False,2011-04-13 12:24:00,15722.0
False,2011-02-04 15:59:00,15366.0
False,2011-07-20 11:36:00,15863.0
False,2011-03-30 15:42:00,16998.0
False,2011-12-06 12:35:00,16412.0
False,2011-04-13 13:20:00,18114.0
False,2012-01-18 15:09:00,13521.0
False,2011-03-16 12:16:00,13815.0
False,2011-03-26 09:34:00,16938.0
False,2011-01-28 13:08:00,16520.0
False,2011-03-12 13:47:00,14692.0
False,2011-04-15 12:25:00,17867.0
False,2011-06-03 12:28:00,16933.0
False,2011-05-09 10:17:00,12948.0
False,2011-12-06 11:51:00,16563.0
False,2011-05-18 12:31:00,17931.0
False,2011-04-27 15:22:00,17639.0
True,2011-01-21 16:46:00,17659.0
False,2011-01-20 09:09:00,15100.0
False,2011-12-14 14:09:00,13028.0
False,2011-01-27 11:41:00,16122.0
False,2011-02-08 11:58:00,13104.0
False,2011-12-26 15:09:00,17831.0
True,2011-02-24 13:57:00,16771.0
False,2011-06-24 18:38:00,17578.0
False,2011-06-09 12:02:00,14148.0
False,2011-05-02 10:25:00,16768.0
True,2011-03-14 11:53:00,14450.0
False,2011-01-22 11:42:00,14589.0
False,2011-02-03 16:21:00,12577.0
False,2011-09-01 10:43:00,15795.0
False,2011-07-14 12:39:00,14705.0
False,2011-06-03 09:09:00,15813.0
False,2011-05-11 11:53:00,14875.0
True,2011-05-21 10:11:00,16609.0
True,2011-01-24 12:57:00,15570.0
False,2011-12-30 09:08:00,17500.0
False,2011-12-23 15:27:00,16914.0
False,2011-07-27 15:04:00,13395.0
False,2011-05-20 18:05:00,13918.0
False,2011-04-20 12:58:00,15257.0
True,2011-06-01 13:10:00,14844.0
False,2011-05-11 08:49:00,14632.0
False,2011-08-29 14:42:00,15467.0
False,2011-11-15 13:36:00,13639.0
False,2011-07-27 09:49:00,12380.0
False,2011-11-10 14:55:00,17475.0
True,2011-01-21 17:14:00,18168.0
False,2011-11-23 14:58:00,17957.0
False,2011-12-17 15:10:00,14416.0
False,2011-04-16 12:48:00,13753.0
True,2011-11-17 15:31:00,14434.0
False,2011-05-10 15:06:00,13262.0
False,2011-04-08 12:29:00,13151.0
True,2011-03-22 14:02:00,16407.0
False,2011-04-06 14:02:00,16431.0
False,2011-05-05 09:52:00,14636.0
False,2011-11-25 16:20:00,12923.0
False,2012-01-09 12:20:00,16784.0
True,2011-01-21 12:47:00,15544.0
False,2011-04-25 14:38:00,14504.0
False,2011-05-30 14:16:00,18129.0
False,2011-09-29 12:24:00,16292.0
False,2011-03-03 13:52:00,14185.0
False,2011-06-10 08:54:00,12506.0
False,2011-12-06 10:10:00,12475.0
True,2011-02-23 14:40:00,14732.0
False,2011-06-06 13:04:00,15745.0
True,2011-01-27 13:03:00,18061.0
False,2011-12-26 10:15:00,14882.0
False,2011-10-08 11:08:00,12418.0
False,2011-03-25 11:28:00,16030.0
False,2011-02-11 09:59:00,15587.0
False,2011-02-02 12:58:00,12370.0
False,2011-12-23 14:33:00,16322.0
False,2012-01-14 12:24:00,17232.0
False,2011-12-26 13:00:00,17608.0
False,2011-10-19 14:09:00,15866.0
True,2011-05-25 12:30:00,16906.0
True,2011-11-17 11:48:00,16157.0
False,2011-07-18 12:48:00,14823.0
False,2011-07-01 12:54:00,15489.0
False,2011-05-24 12:17:00,15223.0
False,2011-01-26 15:02:00,16293.0
True,2011-06-09 13:36:00,14868.0
False,2011-05-20 13:33:00,16698.0
False,2011-04-06 10:40:00,17612.0
False,2012-01-18 14:53:00,15790.0
False,2012-01-05 09:32:00,15269.0
False,2011-03-14 12:07:00,16085.0
False,2011-03-07 12:11:00,16593.0
False,2011-01-25 15:09:00,16654.0
False,2011-12-09 09:40:00,16260.0
False,2011-01-25 12:47:00,15028.0
True,2011-01-26 13:22:00,17675.0
False,2011-12-30 16:39:00,17502.0
False,2011-05-24 12:00:00,16224.0
False,2011-01-20 10:24:00,17548.0
False,2011-11-29 11:37:00,17425.0
True,2011-01-25 15:34:00,14215.0
False,2011-01-27 09:49:00,12709.0
True,2011-01-25 16:36:00,12913.0
False,2011-08-22 12:27:00,17939.0
False,2011-11-23 10:33:00,16881.0
False,2012-01-14 13:30:00,13332.0
True,2011-07-26 13:18:00,18248.0
True,2011-01-27 16:34:00,16700.0
False,2012-01-14 08:59:00,16856.0
False,2011-03-14 11:15:00,17769.0
False,2011-06-24 09:15:00,13762.0
False,2011-12-16 14:56:00,16513.0
True,2011-10-29 14:12:00,14824.0
True,2011-06-09 14:46:00,17115.0
False,2011-01-20 16:33:00,14142.0
False,2011-02-01 12:50:00,14544.0
False,2012-01-21 10:45:00,17942.0
False,2011-01-24 15:38:00,12747.0
False,2011-07-25 15:36:00,15462.0
False,2011-12-24 13:05:00,16318.0
False,2011-06-22 09:26:00,16055.0
False,2011-11-12 09:52:00,15744.0
False,2011-07-02 10:44:00,15826.0
False,2011-05-13 13:04:00,13736.0
True,2011-08-31 11:55:00,12722.0
False,2011-10-28 10:11:00,15488.0
False,2011-05-09 13:21:00,12407.0
False,2011-06-24 17:28:00,13867.0
False,2011-05-18 15:53:00,13588.0
False,2011-12-24 14:07:00,16887.0
False,2011-12-20 12:11:00,13651.0
False,2011-03-17 15:31:00,15227.0
False,2011-11-17 16:45:00,16909.0
False,2012-01-04 10:00:00,17510.0
True,2011-04-30 14:26:00,17164.0
False,2011-04-14 09:14:00,17499.0
False,2011-04-21 08:41:00,15416.0
True,2011-01-24 13:08:00,17858.0
False,2011-05-24 14:00:00,15756.0
False,2011-10-07 11:40:00,12729.0
True,2011-09-05 14:51:00,16474.0
False,2011-05-06 10:38:00,17716.0
True,2011-08-27 12:18:00,15901.0
False,2011-01-25 11:42:00,15304.0
False,2011-12-07 14:00:00,14179.0
False,2011-02-09 13:53:00,13029.0
False,2011-03-24 13:46:00,14188.0
True,2011-02-02 12:38:00,16191.0
True,2011-08-26 17:19:00,13486.0
True,2011-01-22 15:25:00,14898.0
False,2011-09-30 16:11:00,13645.0
False,2011-10-04 13:46:00,16961.0
False,2011-01-21 09:29:00,17732.0
False,2011-10-13 10:51:00,16968.0
False,2011-07-20 13:45:00,13070.0
False,2012-01-03 10:34:00,14902.0
False,2011-06-08 17:19:00,17217.0
False,2011-10-24 13:15:00,14965.0
False,2011-08-12 15:44:00,12697.0
False,2011-11-26 09:26:00,12519.0
False,2011-11-25 09:01:00,15837.0
False,2011-06-10 13:39:00,17718.0
False,2011-11-24 13:54:00,16020.0
False,2011-05-12 12:06:00,12604.0
False,2011-12-16 10:40:00,18154.0
False,2011-06-03 18:22:00,17142.0
False,2011-05-05 10:45:00,15793.0
False,2011-01-27 12:45:00,17324.0
False,2011-06-10 12:12:00,13389.0
False,2011-12-06 12:46:00,17205.0
False,2011-11-29 14:37:00,17203.0
True,2011-05-18 11:25:00,17874.0
False,2011-06-23 13:13:00,16610.0
False,2011-04-19 09:26:00,14036.0
False,2011-01-27 08:43:00,14821.0
False,2011-06-07 09:31:00,16639.0
False,2011-01-31 14:49:00,14608.0
False,2011-07-20 09:36:00,12787.0
False,2011-09-02 13:35:00,13933.0
True,2011-11-15 15:43:00,16999.0
True,2011-02-28 11:20:00,12939.0
False,2012-01-03 13:51:00,16207.0
False,2011-01-25 12:41:00,17860.0
True,2011-05-12 13:42:00,15245.0
True,2011-05-12 17:25:00,17966.0
True,2011-08-05 12:55:00,17642.0
True,2011-05-06 18:59:00,15648.0
False,2011-07-28 16:00:00,15238.0
False,2011-04-02 12:49:00,15550.0
False,2011-01-29 11:02:00,14082.0
False,2011-06-04 14:21:00,17367.0
False,2012-01-14 13:33:00,14946.0
False,2011-09-02 11:20:00,14862.0
False,2011-01-26 12:18:00,17491.0
False,2011-12-08 09:48:00,16851.0
False,2011-01-20 17:35:00,18011.0
False,2011-07-27 13:19:00,17015.0
False,2011-08-04 12:07:00,16461.0
True,2011-01-24 11:38:00,16168.0
False,2011-04-15 11:42:00,12582.0
False,2011-06-04 09:27:00,13952.0
False,2011-09-17 11:56:00,18081.0
False,2011-05-05 14:00:00,12597.0
False,2011-01-21 15:39:00,16203.0
True,2011-11-11 13:15:00,15571.0
True,2011-02-04 10:28:00,14841.0
True,2011-07-15 19:38:00,18073.0
False,2011-10-07 13:38:00,12962.0
True,2011-11-09 14:00:00,17564.0
False,2011-07-18 12:26:00,12426.0
True,2011-05-27 13:32:00,13005.0
False,2011-11-29 12:18:00,18169.0
True,2011-03-01 10:58:00,17811.0
False,2011-03-16 16:33:00,13049.0
False,2011-05-02 15:55:00,15918.0
False,2011-05-07 14:13:00,14155.0
False,2011-05-23 15:22:00,17758.0
False,2011-02-26 10:04:00,12530.0
True,2011-03-24 13:25:00,15270.0
False,2011-09-13 11:01:00,14100.0
False,2011-01-25 10:19:00,14748.0
True,2011-01-20 14:05:00,14911.0
False,2011-04-04 14:40:00,17472.0
True,2011-11-11 14:56:00,15398.0
False,2011-12-02 16:17:00,13858.0
False,2011-03-30 10:32:00,17859.0
True,2011-02-04 12:23:00,12877.0
False,2011-11-14 13:42:00,17154.0
False,2011-08-22 11:26:00,16009.0
False,2011-03-18 15:38:00,15549.0
False,2011-05-28 09:58:00,15109.0
False,2011-09-06 15:11:00,15369.0
False,2012-01-17 13:51:00,15540.0
True,2011-07-29 14:18:00,17731.0
False,2011-12-15 16:03:00,16345.0
False,2011-03-02 11:53:00,14295.0
False,2011-08-11 14:23:00,16247.0
True,2011-05-07 12:59:00,14315.0
False,2011-12-26 12:50:00,16372.0
False,2011-10-04 14:32:00,15480.0
False,2011-11-05 16:29:00,15523.0
False,2011-04-07 13:00:00,14959.0
True,2011-09-14 12:26:00,13379.0
True,2011-04-15 10:10:00,15974.0
False,2011-06-17 12:03:00,15143.0
False,2011-02-26 14:22:00,18179.0
False,2011-04-20 13:40:00,13884.0
True,2011-01-22 10:11:00,18225.0
False,2011-04-23 13:27:00,16414.0
False,2011-11-22 10:38:00,14333.0
False,2011-04-06 14:30:00,16317.0
False,2011-01-21 07:48:00,13090.0
False,2011-05-19 13:14:00,16584.0
False,2011-04-12 08:38:00,12707.0
False,2011-04-21 11:43:00,13722.0
False,2011-08-11 10:11:00,12798.0
False,2011-03-08 11:34:00,15316.0
False,2011-06-01 10:33:00,13577.0
True,2011-04-13 11:46:00,17002.0
False,2011-03-15 16:05:00,14130.0
False,2011-03-03 09:33:00,14270.0
False,2011-11-25 13:42:00,13422.0
True,2011-01-28 13:34:00,15856.0
False,2011-05-20 13:46:00,16681.0
True,2011-01-20 14:34:00,17346.0
False,2012-01-25 15:32:00,16569.0
False,2011-11-04 13:51:00,14894.0
True,2011-01-25 12:30:00,14825.0
False,2011-05-20 11:57:00,14890.0
False,2011-04-07 12:13:00,13414.0
False,2011-05-26 15:47:00,13771.0
False,2011-06-01 11:36:00,14111.0
False,2011-01-28 15:21:00,12826.0
False,2011-04-27 11:55:00,16917.0
False,2011-03-03 16:51:00,17048.0
False,2011-06-04 12:48:00,12639.0
False,2011-02-28 13:50:00,16748.0
False,2011-07-16 13:32:00,15402.0
True,2011-01-28 20:01:00,17530.0
False,2011-07-11 13:20:00,16341.0
False,2011-04-07 09:45:00,14386.0
False,2011-03-16 14:45:00,14248.0
False,2011-12-15 13:46:00,12448.0
False,2011-08-30 12:01:00,13058.0
False,2011-04-23 15:15:00,12584.0
False,2011-12-29 15:36:00,14354.0
False,2011-03-01 11:35:00,14321.0
False,2011-11-14 15:30:00,18066.0
False,2011-07-01 16:52:00,13601.0
False,2011-01-31 16:05:00,17618.0
True,2011-01-20 15:00:00,13093.0
False,2011-04-19 12:27:00,14227.0
True,2011-10-27 09:57:00,17481.0
False,2011-12-16 13:48:00,17545.0
True,2011-08-04 12:34:00,12624.0
True,2011-10-26 11:58:00,14360.0
False,2011-12-14 15:04:00,13978.0
False,2011-03-26 09:03:00,17334.0
False,2011-04-07 11:18:00,16126.0
False,2011-05-20 09:38:00,16398.0
False,2011-01-28 14:44:00,17339.0
True,2011-01-29 09:33:00,15805.0
False,2011-12-15 11:14:00,16071.0
True,2011-09-15 14:14:00,14305.0
False,2011-07-21 12:33:00,14597.0
False,2011-06-04 10:19:00,13120.0
False,2011-01-31 11:23:00,15224.0
False,2011-05-13 15:12:00,15178.0
True,2011-03-14 15:16:00,17673.0
False,2012-01-02 12:19:00,13170.0
True,2011-02-05 11:51:00,12417.0
False,2011-12-23 15:18:00,17403.0
False,2011-03-10 16:18:00,17602.0
False,2011-04-28 12:04:00,16572.0
False,2012-01-03 11:26:00,15168.0
False,2012-01-18 09:48:00,14601.0
False,2011-01-28 11:42:00,17411.0
True,2011-02-04 10:18:00,16037.0
True,2011-01-26 13:01:00,13488.0
False,2011-02-03 12:06:00,14426.0
False,2011-01-24 14:45:00,15555.0
False,2011-03-16 11:59:00,16757.0
True,2011-03-08 11:09:00,14976.0
True,2011-03-23 13:09:00,16515.0
False,2011-03-15 09:52:00,14368.0
False,2011-05-14 12:04:00,12545.0
False,2011-01-20 15:40:00,16539.0
False,2011-10-11 12:58:00,16952.0
True,2011-01-22 15:16:00,15769.0
False,2011-12-30 11:53:00,12659.0
False,2011-11-30 10:43:00,12371.0
True,2011-04-11 11:28:00,12891.0
False,2011-11-29 12:28:00,16982.0
False,2012-01-24 14:49:00,18015.0
False,2011-02-02 14:26:00,17739.0
False,2011-10-03 15:42:00,14658.0
True,2011-03-15 14:16:00,14541.0
False,2011-07-26 09:16:00,16849.0
False,2011-06-22 16:35:00,18146.0
False,2011-06-25 09:14:00,17423.0
True,2011-10-06 15:53:00,16706.0
False,2012-01-25 11:58:00,17914.0
False,2011-02-25 13:00:00,16676.0
False,2011-12-02 15:58:00,18130.0
False,2011-10-29 14:14:00,16910.0
True,2011-11-11 13:31:00,15484.0
False,2011-06-02 15:49:00,16348.0
True,2011-06-03 19:59:00,16806.0
True,2011-03-08 13:09:00,14101.0
False,2011-08-30 12:49:00,14552.0
False,2012-01-10 12:59:00,17253.0
False,2011-06-27 15:21:00,17410.0
False,2011-07-01 15:17:00,14853.0
False,2012-01-07 11:49:00,15621.0
False,2011-05-31 13:42:00,13549.0
False,2011-07-14 17:31:00,14584.0
False,2011-05-10 10:30:00,18224.0
False,2011-01-25 11:38:00,15860.0
False,2011-01-29 17:05:00,15179.0
False,2011-04-07 12:33:00,12352.0
True,2011-04-27 15:07:00,16712.0
False,2012-01-03 12:47:00,18117.0
False,2011-01-27 13:55:00,15298.0
True,2011-03-22 13:17:00,15144.0
False,2011-06-15 15:00:00,16823.0
False,2011-01-22 17:20:00,13081.0
False,2012-01-13 18:13:00,14756.0
False,2011-11-08 12:06:00,13774.0
False,2011-06-25 12:23:00,18227.0
False,2011-09-02 11:46:00,16488.0
True,2011-01-27 11:31:00,16525.0
False,2011-06-03 17:58:00,14105.0
False,2011-01-21 18:25:00,15093.0
False,2011-02-03 15:47:00,15727.0
False,2011-12-09 10:34:00,17354.0
False,2011-08-24 14:56:00,13109.0
False,2011-04-15 15:26:00,15543.0
False,2011-06-20 14:59:00,14655.0
False,2011-12-26 12:41:00,15156.0
False,2011-11-29 09:41:00,16179.0
False,2012-01-07 10:42:00,14641.0
False,2011-02-05 15:52:00,14146.0
True,2011-01-27 11:02:00,17706.0
False,2011-12-08 08:20:00,12572.0
False,2011-01-21 12:18:00,16752.0
False,2011-06-07 13:36:00,18009.0
True,2011-02-25 16:35:00,14312.0
False,2011-07-23 15:03:00,16659.0
False,2011-06-30 14:12:00,13052.0
False,2011-11-15 08:38:00,13390.0
False,2012-01-10 08:19:00,16366.0
False,2011-02-01 15:34:00,17969.0
False,2011-04-22 12:27:00,16159.0
False,2011-04-16 11:56:00,14470.0
False,2011-04-25 12:09:00,18211.0
True,2011-04-21 13:35:00,17770.0
False,2011-03-31 14:44:00,12462.0
False,2011-04-04 11:36:00,17282.0
False,2011-01-28 14:27:00,17671.0
True,2011-03-14 10:43:00,12916.0
False,2011-03-14 15:17:00,12727.0
False,2011-08-18 13:58:00,14327.0
False,2012-01-06 12:55:00,17237.0
False,2011-09-03 14:05:00,15004.0
False,2011-08-02 14:16:00,15069.0
False,2011-12-06 12:33:00,13923.0
False,2011-12-03 11:09:00,15478.0
False,2011-11-19 11:46:00,15593.0
False,2011-02-25 17:10:00,13280.0
True,2011-11-14 12:15:00,17006.0
True,2011-11-26 15:45:00,13755.0
False,2011-12-15 13:19:00,14598.0
False,2011-02-04 19:09:00,12348.0
True,2011-05-30 13:48:00,13232.0
False,2011-11-04 10:35:00,17679.0
False,2011-07-08 17:47:00,12353.0
False,2011-12-09 11:40:00,13245.0
False,2011-03-02 15:00:00,12724.0
False,2011-07-06 12:43:00,15730.0
True,2011-05-11 15:42:00,12613.0
True,2011-05-11 12:05:00,17272.0
False,2011-06-29 11:54:00,17597.0
False,2011-02-03 14:35:00,14913.0
False,2011-10-25 12:06:00,16820.0
False,2011-04-02 13:38:00,14676.0
False,2011-05-28 10:09:00,16623.0
False,2011-04-20 14:11:00,12866.0
False,2011-04-30 09:39:00,16475.0
False,2011-05-06 09:03:00,12955.0
False,2012-01-04 13:42:00,17153.0
False,2011-04-23 15:20:00,17535.0
False,2011-01-25 11:47:00,14867.0
False,2011-03-22 13:17:00,14776.0
False,2011-01-26 14:58:00,14739.0
False,2011-07-11 12:35:00,13657.0
False,2011-01-21 16:38:00,14775.0
False,2011-01-21 18:27:00,16150.0
True,2011-08-27 08:43:00,12635.0
False,2011-01-24 15:15:00,15953.0
False,2011-04-12 12:29:00,13477.0
False,2011-01-25 14:36:00,17191.0
False,2011-03-25 11:39:00,14044.0
False,2011-12-24 12:45:00,18022.0
False,2011-01-29 17:26:00,14448.0
True,2011-11-11 16:37:00,12952.0
False,2011-05-17 11:58:00,17765.0
False,2011-04-02 11:40:00,12897.0
True,2011-01-26 15:15:00,16775.0
True,2011-03-01 11:59:00,17849.0
False,2011-11-03 16:36:00,15272.0
False,2011-09-21 10:00:00,17553.0
False,2011-08-19 20:08:00,17891.0
False,2011-12-06 12:04:00,17520.0
False,2011-02-02 12:06:00,17194.0
False,2011-12-16 11:55:00,14752.0
False,2011-11-28 11:32:00,16248.0
True,2011-11-11 15:03:00,12906.0
False,2011-03-26 10:38:00,12410.0
True,2011-03-12 09:26:00,14895.0
False,2011-01-20 14:54:00,17873.0
False,2011-04-29 15:21:00,16778.0
True,2011-02-05 12:43:00,16711.0
True,2011-04-20 12:24:00,15092.0
False,2011-11-08 12:29:00,12497.0
False,2011-05-19 09:19:00,15674.0
False,2011-01-26 15:48:00,12839.0
False,2012-01-06 18:43:00,12445.0
False,2011-06-25 13:35:00,18235.0
False,2011-02-07 14:58:00,18245.0
False,2011-01-21 17:12:00,13402.0
False,2011-12-09 11:51:00,14923.0
False,2011-07-12 12:14:00,13546.0
False,2011-05-19 13:39:00,15364.0
True,2011-03-17 14:51:00,16409.0
False,2011-12-08 14:14:00,17824.0
False,2011-01-25 15:38:00,17320.0
False,2011-03-15 11:39:00,14439.0
False,2011-10-26 14:19:00,12526.0
False,2011-01-21 12:22:00,17287.0
False,2011-12-19 11:56:00,14582.0
False,2011-01-21 17:38:00,16754.0
False,2011-03-11 12:04:00,14779.0
False,2011-03-25 12:27:00,13800.0
False,2011-01-21 11:45:00,15111.0
True,2011-05-03 09:46:00,16807.0
False,2011-04-06 15:41:00,16073.0
False,2011-03-09 12:40:00,15395.0
False,2012-01-10 13:35:00,13739.0
True,2011-02-04 16:42:00,18223.0
True,2011-01-21 16:42:00,12971.0
False,2011-02-11 11:46:00,13817.0
False,2011-12-09 14:41:00,17125.0
False,2012-01-06 15:08:00,14362.0
False,2011-06-30 09:55:00,14691.0
False,2011-02-04 09:48:00,16996.0
False,2011-08-24 13:56:00,16338.0
False,2011-09-23 13:25:00,14768.0
False,2011-03-01 12:02:00,13672.0
False,2011-06-06 11:45:00,16193.0
False,2012-01-13 15:28:00,18184.0
False,2011-04-26 12:26:00,14214.0
True,2011-01-29 14:53:00,17865.0
True,2011-10-15 11:53:00,13644.0
False,2011-03-25 14:41:00,13581.0
False,2011-05-13 08:56:00,15651.0
False,2011-04-12 12:58:00,16980.0
True,2011-01-20 15:35:00,14496.0
False,2011-06-10 16:39:00,12622.0
False,2011-04-09 11:18:00,13904.0
False,2011-01-31 13:47:00,18004.0
False,2011-12-21 12:06:00,17495.0
False,2011-02-26 12:44:00,15607.0
False,2011-01-25 15:14:00,13495.0
False,2011-06-08 08:55:00,16628.0
False,2011-08-09 11:42:00,15840.0
False,2011-11-12 11:39:00,17480.0
False,2011-04-18 13:04:00,14157.0
False,2011-04-30 13:34:00,16766.0
False,2011-01-27 11:42:00,15973.0
True,2011-05-14 12:10:00,14758.0
False,2011-11-04 10:31:00,14306.0
False,2011-04-06 09:46:00,16738.0
False,2011-02-23 12:18:00,12957.0
False,2011-09-02 10:52:00,14847.0
False,2011-11-04 15:48:00,14557.0
False,2011-04-23 12:15:00,16449.0
False,2011-02-01 13:52:00,17611.0
False,2011-07-07 13:11:00,13258.0
False,2011-12-19 16:12:00,15444.0
False,2011-12-26 12:25:00,13532.0
False,2011-03-09 11:51:00,16997.0
True,2011-05-27 11:16:00,15530.0
False,2012-01-04 13:07:00,14714.0
False,2011-04-18 10:41:00,13261.0
False,2011-12-12 15:47:00,15022.0
False,2011-11-26 13:21:00,13689.0
False,2011-11-11 10:03:00,16213.0
True,2011-01-20 12:22:00,14849.0
False,2011-01-28 11:48:00,14932.0
False,2011-12-06 13:25:00,17206.0
False,2011-06-08 13:21:00,15717.0
False,2011-05-31 11:51:00,12982.0
False,2011-03-15 10:01:00,15497.0
False,2011-10-29 12:11:00,12879.0
False,2011-05-07 12:27:00,16626.0
False,2011-07-27 09:44:00,16825.0
False,2011-11-12 15:17:00,15762.0
False,2011-09-09 10:44:00,14259.0
False,2011-03-23 12:08:00,12929.0
False,2011-12-13 10:18:00,16491.0
True,2011-01-27 10:38:00,13983.0
False,2012-01-03 11:21:00,12938.0
True,2011-01-20 08:45:00,12583.0
False,2011-04-29 12:50:00,16625.0
False,2011-06-09 13:55:00,18246.0
False,2011-03-23 10:38:00,16612.0
False,2011-01-21 16:48:00,15299.0
False,2011-05-26 13:33:00,17140.0
False,2011-02-02 11:24:00,16810.0
False,2011-02-05 14:21:00,14016.0
False,2011-01-21 16:59:00,15646.0
False,2011-01-21 19:18:00,17961.0
False,2011-01-28 14:48:00,16499.0
False,2011-01-29 10:56:00,14419.0
True,2011-05-24 12:37:00,13294.0
False,2011-04-05 10:52:00,15236.0
False,2012-01-07 11:10:00,12618.0
True,2011-08-09 11:30:00,15747.0
True,2011-09-20 14:16:00,14937.0
True,2011-01-26 13:29:00,16904.0
False,2011-01-31 13:37:00,14413.0
False,2011-05-17 11:36:00,12792.0
False,2011-02-02 15:50:00,15392.0
False,2011-01-21 10:10:00,17925.0
False,2011-03-30 17:16:00,17881.0
False,2011-07-11 15:00:00,15292.0
False,2011-04-23 14:21:00,15675.0
False,2011-07-27 08:19:00,14542.0
True,2011-01-25 12:39:00,14085.0
True,2011-01-22 14:26:00,17819.0
False,2011-01-20 11:27:00,12791.0
False,2011-01-22 10:33:00,16883.0
False,2011-07-04 13:27:00,15333.0
True,2011-02-10 13:48:00,14532.0
False,2012-01-03 17:40:00,15009.0
False,2011-06-02 15:57:00,15147.0
False,2011-02-03 16:56:00,13266.0
False,2011-05-16 11:22:00,18273.0
False,2012-01-09 12:34:00,18110.0
False,2011-06-02 12:09:00,13544.0
False,2011-06-03 19:16:00,15135.0
False,2011-03-15 12:44:00,16660.0
False,2011-05-18 14:31:00,12888.0
False,2011-05-06 11:56:00,13185.0
False,2011-04-23 10:03:00,13382.0
True,2011-05-20 09:48:00,17088.0
False,2011-05-07 14:53:00,17043.0
False,2011-02-04 16:45:00,15532.0
True,2011-10-26 11:55:00,13949.0
False,2012-01-21 16:56:00,18174.0
False,2011-09-15 15:14:00,14331.0
True,2011-08-27 10:23:00,12461.0
False,2011-01-21 18:45:00,17552.0
False,2011-08-09 12:06:00,15016.0
True,2011-01-29 14:54:00,17220.0
False,2012-01-10 08:57:00,14300.0
False,2012-01-03 11:04:00,16936.0
True,2011-02-10 13:13:00,14944.0
False,2011-07-20 13:17:00,13398.0
True,2011-05-19 11:48:00,13988.0
True,2011-03-18 14:45:00,14239.0
False,2011-01-28 15:24:00,17307.0
True,2011-06-25 09:22:00,18241.0
False,2011-07-26 09:59:00,15073.0
False,2012-01-11 11:18:00,15877.0
True,2011-08-17 17:28:00,17997.0
False,2011-05-20 19:42:00,17212.0
False,2011-06-10 15:46:00,17109.0
False,2011-08-09 17:14:00,15280.0
False,2011-11-08 14:28:00,13228.0
False,2011-10-28 09:13:00,13889.0
False,2011-02-23 13:50:00,13397.0
True,2011-03-17 13:46:00,13098.0
False,2011-08-22 16:00:00,15007.0
True,2011-04-22 12:24:00,18218.0
True,2011-05-06 12:37:00,13650.0
False,2011-12-02 12:50:00,12446.0
False,2011-01-24 10:48:00,15351.0
False,2011-03-15 11:12:00,14782.0
False,2011-05-19 13:05:00,16788.0
False,2012-01-18 13:04:00,16479.0
True,2011-05-09 14:37:00,15140.0
False,2011-11-25 13:59:00,16432.0
False,2011-03-17 13:40:00,16714.0
True,2011-03-23 15:41:00,12676.0
True,2011-03-26 11:54:00,13137.0
True,2011-01-22 10:43:00,12841.0
False,2011-10-29 09:38:00,13441.0
False,2011-02-08 08:27:00,18256.0
True,2011-05-06 14:19:00,12937.0
False,2011-11-12 12:50:00,16978.0
False,2011-04-26 09:52:00,16136.0
True,2011-01-22 10:09:00,15240.0
False,2011-03-04 09:23:00,13284.0
False,2011-01-31 13:32:00,15998.0
True,2011-03-26 09:30:00,13871.0
False,2011-02-01 15:44:00,15159.0
False,2011-07-11 11:47:00,13227.0
False,2011-12-09 13:54:00,16284.0
False,2011-08-10 13:38:00,14960.0
True,2011-01-24 12:08:00,14810.0
False,2011-01-31 12:18:00,16010.0
False,2011-06-15 15:52:00,12573.0
False,2011-01-20 12:08:00,18085.0
False,2011-01-27 15:01:00,13115.0
True,2011-05-14 11:31:00,13695.0
True,2011-04-20 15:47:00,16389.0
True,2011-01-26 15:03:00,17419.0
False,2011-01-26 09:23:00,17450.0
False,2011-02-03 12:05:00,17525.0
False,2011-03-09 08:46:00,17018.0
False,2011-01-22 15:19:00,14396.0
True,2011-01-29 11:51:00,14543.0
False,2011-01-27 12:41:00,17722.0
False,2011-01-29 10:08:00,17076.0
False,2011-04-20 10:38:00,15709.0
True,2011-04-27 11:59:00,14407.0
False,2011-11-01 11:25:00,13431.0
False,2011-04-09 10:11:00,16182.0
False,2011-03-26 15:32:00,14842.0
False,2011-04-15 14:15:00,12945.0
False,2011-04-19 12:14:00,13675.0
False,2011-05-09 16:02:00,14223.0
True,2011-05-10 12:32:00,15855.0
False,2011-06-30 10:18:00,16229.0
False,2011-07-28 15:05:00,16358.0
False,2012-01-03 15:18:00,16504.0
True,2011-10-21 12:28:00,13147.0
False,2011-05-19 12:02:00,16657.0
False,2011-06-08 16:52:00,15436.0
False,2011-11-15 12:56:00,14908.0
True,2011-03-17 11:14:00,16043.0
False,2012-01-02 16:18:00,14382.0
False,2011-05-12 14:55:00,12564.0
False,2011-01-27 13:38:00,18259.0
False,2011-11-28 16:22:00,16921.0
False,2011-09-20 08:30:00,17941.0
False,2011-07-04 14:32:00,17263.0
True,2011-01-20 15:21:00,16928.0
False,2012-01-06 16:39:00,15435.0
