Country,YEAR(first_invoices_time),DAY(first_invoices_time),COUNT(item_purchases),SKEW(item_purchases.Quantity),MIN(item_purchases.UnitPrice),STD(item_purchases.Quantity),MIN(item_purchases.Quantity),MEAN(item_purchases.UnitPrice),MODE(item_purchases.StockCode),WEEKDAY(first_invoices_time),MONTH(first_invoices_time),MAX(item_purchases.UnitPrice),MEAN(item_purchases.Quantity),SUM(item_purchases.UnitPrice),SUM(item_purchases.Quantity),MAX(item_purchases.Quantity),COUNT(invoices),STD(item_purchases.UnitPrice),SKEW(item_purchases.UnitPrice),NUM_UNIQUE(item_purchases.StockCode),STD(invoices.MEAN(item_purchases.Quantity)),MIN(invoices.MEAN(item_purchases.UnitPrice)),MODE(invoices.WEEKDAY(first_item_purchases_time)),MIN(invoices.MIN(item_purchases.UnitPrice)),MAX(invoices.STD(item_purchases.UnitPrice)),SUM(invoices.MIN(item_purchases.Quantity)),MODE(invoices.MONTH(first_item_purchases_time)),SUM(invoices.STD(item_purchases.UnitPrice)),STD(invoices.NUM_UNIQUE(item_purchases.StockCode)),MEAN(invoices.STD(item_purchases.UnitPrice)),SUM(invoices.MEAN(item_purchases.Quantity)),MODE(invoices.DAY(first_item_purchases_time)),SKEW(invoices.NUM_UNIQUE(item_purchases.StockCode)),MAX(invoices.MIN(item_purchases.Quantity)),MAX(invoices.STD(item_purchases.Quantity)),SUM(invoices.SKEW(item_purchases.Quantity)),MEAN(invoices.NUM_UNIQUE(item_purchases.StockCode)),MIN(invoices.COUNT(item_purchases)),STD(invoices.SUM(item_purchases.UnitPrice)),MIN(invoices.MIN(item_purchases.Quantity)),MODE(invoices.YEAR(first_item_purchases_time)),MODE(invoices.MODE(item_purchases.StockCode)),SUM(invoices.MAX(item_purchases.Quantity)),MEAN(invoices.SKEW(item_purchases.Quantity)),SKEW(invoices.MAX(item_purchases.UnitPrice)),SUM(invoices.MEAN(item_purchases.UnitPrice)),MEAN(invoices.COUNT(item_purchases)),MIN(invoices.SUM(item_purchases.UnitPrice)),MEAN(invoices.SKEW(item_purchases.UnitPrice)),SUM(invoices.SKEW(item_purchases.UnitPrice)),MIN(invoices.STD(item_purchases.Quantity)),SKEW(invoices.SUM(item_purchases.UnitPrice)),NUM_UNIQUE(invoices.MONTH(first_item_purchases_time)),SKEW(invoices.MIN(item_purchases.UnitPrice)),MAX(invoices.MAX(item_purchases.Quantity)),MEAN(invoices.SUM(item_purchases.UnitPrice)),MAX(invoices.MIN(item_purchases.UnitPrice)),MAX(invoices.SKEW(item_purchases.UnitPrice)),STD(invoices.STD(item_purchases.Quantity)),MAX(invoices.MEAN(item_purchases.Quantity)),MEAN(invoices.MIN(item_purchases.Quantity)),MEAN(invoices.MAX(item_purchases.UnitPrice)),SUM(invoices.MAX(item_purchases.UnitPrice)),MIN(invoices.MEAN(item_purchases.Quantity)),STD(invoices.MIN(item_purchases.UnitPrice)),MAX(invoices.MAX(item_purchases.UnitPrice)),MAX(invoices.SUM(item_purchases.Quantity)),SKEW(invoices.STD(item_purchases.Quantity)),STD(invoices.MAX(item_purchases.UnitPrice)),STD(invoices.MAX(item_purchases.Quantity)),STD(invoices.MEAN(item_purchases.UnitPrice)),SKEW(invoices.COUNT(item_purchases)),SUM(invoices.STD(item_purchases.Quantity)),SUM(invoices.MIN(item_purchases.UnitPrice)),NUM_UNIQUE(invoices.WEEKDAY(first_item_purchases_time)),MEAN(invoices.SUM(item_purchases.Quantity)),STD(invoices.STD(item_purchases.UnitPrice)),SKEW(invoices.SUM(item_purchases.Quantity)),SKEW(invoices.MEAN(item_purchases.UnitPrice)),MIN(invoices.SKEW(item_purchases.Quantity)),SKEW(invoices.MEAN(item_purchases.Quantity)),MEAN(invoices.MEAN(item_purchases.UnitPrice)),MIN(invoices.SUM(item_purchases.Quantity)),NUM_UNIQUE(invoices.DAY(first_item_purchases_time)),MEAN(invoices.MAX(item_purchases.Quantity)),MEAN(invoices.MEAN(item_purchases.Quantity)),STD(invoices.SKEW(item_purchases.UnitPrice)),MIN(invoices.MAX(item_purchases.Quantity)),NUM_UNIQUE(invoices.YEAR(first_item_purchases_time)),NUM_UNIQUE(invoices.MODE(item_purchases.StockCode)),SKEW(invoices.STD(item_purchases.UnitPrice)),MIN(invoices.MAX(item_purchases.UnitPrice)),SKEW(invoices.MAX(item_purchases.Quantity)),MEAN(invoices.STD(item_purchases.Quantity)),STD(invoices.SKEW(item_purchases.Quantity)),SUM(invoices.NUM_UNIQUE(item_purchases.StockCode)),MEAN(invoices.MIN(item_purchases.UnitPrice)),MIN(invoices.NUM_UNIQUE(item_purchases.StockCode)),MAX(invoices.MEAN(item_purchases.UnitPrice)),MIN(invoices.SKEW(item_purchases.UnitPrice)),MIN(invoices.STD(item_purchases.UnitPrice)),MAX(invoices.NUM_UNIQUE(item_purchases.StockCode)),STD(invoices.SUM(item_purchases.Quantity)),MAX(invoices.SUM(item_purchases.UnitPrice)),STD(invoices.COUNT(item_purchases)),STD(invoices.MIN(item_purchases.Quantity)),MAX(invoices.SKEW(item_purchases.Quantity)),MAX(invoices.COUNT(item_purchases)),SKEW(invoices.MIN(item_purchases.Quantity)),d3mIndex
United Kingdom,2011,19,89,3.07033785166,0.42,6.30960656125,-24,2.90595505618,21390,6,6,16.95,3.68539325843,258.63,328,48,3,2.51028747138,2.68757269584,85,6.07801671226,1.95,0,0.42,2.54608794429,-21,6,4.06339550119,38.6637929967,1.35446516706,-3.49019607843,20,0.705687996059,2,10.1434160365,5.05093601788,29.3333333333,1,116.064266106,-24,2011,21390,48,1.68364533929,0.643173968112,7.0117254902,29.6666666667,1.95,1.10989200257,3.3296760077,0.0,0.706344682504,1,0.478311911022,48,86.21,1.95,2.65924777934,4.14883674793,4.17647058824,-7.0,7.71666666667,23.15,-9.66666666667,0.6442739238,16.95,355,-0.129402915294,6.59612680964,22.6862660362,0.435144089241,0.705721956749,15.7546997746,3.22,2,109.333333333,1.04579449478,0.690343828294,0.630104303047,-0.701955865358,-0.639712375801,2.33724183007,-29,2,16.0,-1.16339869281,1.12923159556,-2,1,2,-0.229792076735,1.95,0.69065547223,5.25156659155,2.89162711817,88,1.07333333333,1,2.94505882353,0.0,0.0,84,174.172966393,250.33,39.1350936572,12.0277457018,5.75289188323,85,-0.703442665223,15700.0
United Kingdom,2010,13,757,3.70646312614,0.12,4.09676192963,-2,2.80332892999,21843,0,12,14.95,4.12549537649,2122.12,3123,42,10,2.19406507356,1.91994990112,390,2.27855212935,2.54739130435,0,0.12,4.71687278702,5,7,21.6239978147,44.218208919,2.16239978147,31.1223227587,1,-0.101879934228,1,4.95515987679,21.0704433153,68.5,1,140.690689088,-2,2011,15030,179,2.10704433153,1.16584641773,39.7723760235,75.7,10.95,1.53598942276,15.3598942276,0.0,0.294889040963,8,2.45735694806,42,212.212,10.95,2.51450912359,1.73490335778,6.0,0.5,11.89,118.9,-1.33333333333,3.18796863222,14.95,777,-0.511989816094,1.29938446966,13.4123077805,2.52558018367,0.364852593969,29.6105762921,16.14,4,312.3,1.07478748218,0.302963718396,2.08115778537,-0.707106781187,-1.05464635441,3.97723760235,-4,7,17.9,3.11223227587,0.715005308213,-1,2,9,0.526956827562,10.95,0.0917081806256,2.96105762921,1.53473084584,685,1.614,1,10.95,0.0,0.0,138,224.434868058,488.79,53.7253199153,1.0246950766,4.1071131465,184,-1.67297155363,17338.0
United Kingdom,2010,8,93,-0.900959044893,0.42,19.4457423216,-80,4.73139784946,48185,2,12,39.95,10.2795698925,440.02,956,80,8,5.8310578526,4.03285389273,66,32.0195049166,0.42,0,0.42,11.4154247874,-58,2,26.8121370131,4.09076704299,3.35151712663,13.9263583639,8,-1.44977022807,6,27.3541023172,8.46450107679,11.625,2,44.7441112746,-80,2011,21181,182,1.0580626346,1.94303147519,33.9882921245,11.625,0.84,1.05314309006,8.42514472046,0.0,1.28782815873,6,0.158683318014,80,55.0025,1.25,2.66865717038,8.01532560512,30.4444444444,-7.25,11.58375,92.67,-80.0,0.364723782471,39.95,278,1.21675553402,11.0975661042,44.1467722489,3.31738876961,-1.44977022807,72.3634749588,6.51,6,119.5,3.1837467357,-0.833222362457,1.48539553838,-0.860736245969,-1.94479334911,4.24853651557,-160,7,22.75,1.74079479548,0.843373795689,-80,2,7,1.86464869175,0.42,-1.25157377298,9.04543436986,1.15130548203,93,0.81375,2,12.25,0.0,0.0,16,129.589737248,159.25,4.09076704299,27.5442825283,2.5797031407,16,-2.25212165713,17655.0
United Kingdom,2011,23,122,1.98894154642,0.42,6.80327868852,2,3.88581967213,23163,2,3,12.75,9.83606557377,474.07,1200,40,8,3.00455005774,1.36150323283,48,2.05014445308,3.32125,2,0.42,3.54708418595,26,5,22.3897898292,5.04356025046,2.79872372865,78.519089968,20,0.0635739050822,6,10.0319489632,8.31154325646,15.25,7,22.2744054003,2,2011,21755,194,1.03894290706,-0.782161009045,30.892665208,15.25,25.34,1.06378258852,8.51026070815,3.64215679542,0.247661480676,6,0.593957740474,40,59.25875,2.1,1.7205856713,2.25917833065,14.125,3.25,10.75625,86.05,7.45454545455,0.621569334427,12.75,240,0.447781624614,2.37308310801,10.219466718,0.525860224491,0.0635739050822,50.3057428017,8.19,6,150.0,0.612113173898,0.141991174394,0.730659205597,-0.132514163927,0.72505567309,3.861583151,57,7,24.25,9.814886246,0.602985132659,12,1,5,-0.615531286282,6.25,0.45597140132,6.28821785022,0.744250010548,122,1.02375,7,4.93266666667,-0.382554071917,1.59079379207,23,57.3345445608,93.24,5.04356025046,1.29903810568,2.51577793064,23,0.898100418739,15410.0
United Kingdom,2011,20,52,1.51565544497,0.42,6.42215562255,2,3.44442307692,22423,3,1,12.75,9.42307692308,179.11,490,36,2,3.5077816864,1.35838754811,49,0.865546218487,2.54117647059,3,0.42,3.69283613147,4,1,6.5823015458,9.0,3.2911507729,19.4453781513,20,0.0,2,7.21973458474,3.01320966899,26.0,17,46.355,2,2011,21172,60,1.5066048345,0.0,6.42431932773,26.0,43.2,1.7466443028,3.4932886056,5.914354727,5.11326668553e-16,2,0.0,36,89.555,0.42,2.47137011708,0.652689928871,10.5882352941,2.0,12.75,25.5,8.85714285714,0.0,12.75,310,1.99645488037e-15,0.0,6.0,0.670983193277,0.0,13.1340893117,0.84,1,245.0,0.401685358568,0.0,0.0,0.663428918303,-3.08185317972e-15,3.21215966387,180,2,30.0,9.72268907563,0.724725814278,24,1,2,0.0,12.75,0.0,6.56704465587,0.843175916192,52,0.42,17,3.88314285714,1.02191848852,2.88946541433,35,65.0,135.91,9.0,0.0,2.34978075069,35,0.0,14770.0
Portugal,2011,8,97,1.05267201551,0.42,13.018222633,2,1.7006185567,20724,1,3,7.95,22.0103092784,164.96,2135,72,2,1.27558097896,2.57496634138,84,2.61040940767,1.25756097561,0,0.42,1.49789256719,12,3,2.16492743478,7.5,1.08246371739,44.8279616725,8,0.0,10,14.7520212209,2.24088364983,48.5,41,30.92,2,2011,16161P,122,1.12044182491,-4.9181745227e-16,3.28256097561,48.5,51.56,1.0565940417,2.1131880834,9.37949971332,-3.07667567361e-16,2,0.0,72,82.48,0.42,2.2513479304,2.68626075379,25.0243902439,6.0,5.015,10.03,19.8035714286,0.0,7.95,1109,1.00804146383e-15,2.935,11.0,0.383719512195,0.0,24.1315209342,0.84,2,1067.5,0.415428849805,0.0,0.0,0.891032365364,1.99725874003e-15,1.6412804878,1026,2,61.0,22.4139808362,1.19475388869,50,1,2,-3.87133076547e-16,2.08,0.0,12.0657604671,0.229409459551,97,0.42,41,2.025,-0.138159846991,0.667034867585,56,41.5,113.4,7.5,4.0,1.34985128447,56,0.0,12758.0
United Kingdom,2011,17,162,1.7607363497,0.19,8.36945304344,1,3.35419753086,22844,6,7,14.95,9.85802469136,543.38,1597,48,4,3.23718112561,1.44945048458,146,1.18892040694,2.30264705882,1,0.19,4.07576480553,5,7,11.974753596,24.4693686065,2.99368839899,40.1974506125,2,1.01588389868,2,11.3066352201,6.2956401099,40.5,20,89.0803585253,1,2011,10133,157,1.57391002747,0.153199132505,13.9939932127,40.5,63.15,1.27331033497,5.0932413399,7.2818368513,1.00516034247,4,0.620748866509,48,135.845,0.42,1.67908720821,1.62863975893,11.3235294118,1.25,11.5375,46.15,8.6,0.0944391338376,14.95,751,1.0513695773,2.4930841843,9.5753590011,1.38947803667,1.01588389868,34.1203418957,1.09,4,399.25,0.729567476818,0.748540549188,0.815224663449,0.839089814456,-0.070139496966,3.49849830317,172,4,39.25,10.0493626531,0.52901261845,25,1,4,0.406931618829,8.5,-0.452230130293,8.53008547393,0.553621513454,162,0.2725,20,5.7675,0.363511404815,2.19425881463,82,216.638379564,286.59,24.4693686065,0.433012701892,2.26233634205,82,1.15470053838,13507.0
United Kingdom,2010,6,519,3.19007371964,0.29,2.75879159332,1,1.99853564547,22726,0,12,9.95,3.22350674374,1037.24,1673,30,10,1.24525093005,1.90789766397,215,1.20570763888,1.72571428571,3,0.29,1.77827395995,10,12,11.7556618438,9.78212655817,1.17556618438,32.712004453,1,-0.597608022897,1,5.12788028129,16.7934123674,48.9,28,22.0182216357,1,2011,20713,116,1.67934123674,0.789456924056,20.0558945583,51.9,48.32,1.16126395173,11.6126395173,0.860509754792,-1.4514108364,9,1.00770298208,30,103.724,0.85,2.9119227482,1.19284913774,5.78723404255,1.0,5.89,58.9,1.50943396226,0.163649014662,9.95,272,1.22632357359,2.49967997952,6.78527818147,0.266158194931,-0.75066053216,22.1949161148,4.63,5,167.3,0.30870609358,0.336306129522,2.01111751882,0.116461873828,0.420906060598,2.00558945583,80,10,11.6,3.2712004453,0.801485577415,6,2,10,0.473436509871,3.75,1.81025123536,2.21949161148,0.781901911171,489,0.463,28,2.7480952381,0.325541696513,0.675116014218,63,67.3276317718,125.37,10.9859000542,0.0,2.90232413452,64,0.0,15356.0
United Kingdom,2010,17,409,2.30730231973,0.12,8.30990955164,-12,2.01100244499,22771,4,12,12.75,11.7261613692,822.5,4796,72,22,2.195081905,2.48763446247,277,6.71431170115,0.42,4,0.12,3.07356113525,19,6,32.0743784523,11.199265767,1.45792629329,176.753427924,4,-0.717196805612,4,13.9904098939,22.6999044563,18.5909090909,1,23.8312111136,-12,2011,85141,552,1.03181383892,-0.0251117124379,53.9144785084,18.5909090909,0.84,1.44646329338,31.8221924544,0.0,-0.16286448423,11,2.34080191598,72,37.3863636364,8.25,3.52241864107,3.83117401135,14.4516129032,0.863636363636,7.285,160.27,-7.0,1.97187853548,12.75,448,0.055712308596,3.6421893391,20.3758080507,1.5629442569,-0.717196805612,123.110797987,26.92,6,218.0,1.0648382208,-0.380122374324,2.26324064289,0.0,-1.12516015202,2.45065811402,-14,15,25.0909090909,8.03424672382,1.10664679542,-4,2,18,-0.13538966082,0.42,0.259111388014,5.59594536306,0.901251001189,409,1.22363636364,1,8.25,0.0,0.0,32,150.76351138,78.62,11.199265767,3.6840621669,3.54466681191,32,-2.1006687998,13004.0
United Kingdom,2010,2,185,5.37011582948,0.55,10.6685148752,-10,2.86524324324,22961,3,12,12.5,11.4810810811,530.07,2124,100,16,2.40065645758,1.89081428547,137,6.74213805828,0.85,3,0.55,4.08574541003,55,8,19.842181159,10.3318001215,1.24013632244,135.797691149,11,0.381388504267,12,26.3818119165,14.0651490244,11.5625,1,27.8832683855,-10,2011,15036,391,0.879071814027,0.128502082139,52.6408483255,11.5625,0.85,0.719090260608,11.5054441697,0.0,0.104680614696,8,2.65868137799,100,33.129375,9.95,3.02097531916,7.1973493987,22.0,3.4375,6.2125,99.4,-10.0,2.2639922565,12.5,380,1.8180484188,3.4847211151,29.3406048634,2.02060166464,0.381388504267,84.5039372366,32.14,5,132.75,1.21440704533,0.294372039697,2.02758723805,-0.636018087135,-0.940977695557,3.29005302035,-10,10,24.4375,8.48735569681,0.857229662583,-10,2,14,0.650175045805,0.85,1.52425888585,5.28149607728,1.23949268297,185,2.00875,1,9.95,0.0,0.0,32,125.773854596,76.47,10.3318001215,4.59576911409,3.53151809249,32,-1.01596829783,15955.0
United Kingdom,2011,25,47,2.79266039365,0.12,4.53216461204,1,1.92,85034B,4,11,9.95,4.27659574468,90.24,201,24,1,1.80914109161,2.58218293735,42,0.0,1.92,4,0.12,1.80914109161,1,11,1.80914109161,0.0,1.80914109161,4.27659574468,25,0.0,1,4.53216461204,2.79266039365,42.0,47,0.0,1,2011,85034B,24,2.79266039365,0.0,1.92,47.0,90.24,2.58218293735,2.58218293735,4.53216461204,0.0,1,0.0,24,90.24,0.12,2.58218293735,0.0,4.27659574468,1.0,9.95,9.95,4.27659574468,0.0,9.95,201,0.0,0.0,0.0,0.0,0.0,4.53216461204,0.12,1,201.0,0.0,0.0,0.0,2.79266039365,0.0,1.92,201,1,24.0,4.27659574468,0.0,24,1,1,0.0,9.95,0.0,4.53216461204,0.0,42,0.12,42,1.92,2.58218293735,1.80914109161,42,0.0,90.24,0.0,0.0,2.79266039365,47,0.0,17385.0
United Kingdom,2011,8,10,0.194046871825,1.25,3.58329457343,1,15.665,21232,4,4,125.0,6.4,156.65,64,12,1,36.4971714657,2.65259542529,10,0.0,15.665,4,1.25,36.4971714657,1,4,36.4971714657,0.0,36.4971714657,6.4,8,0.0,1,3.58329457343,0.194046871825,10.0,10,0.0,1,2011,21232,12,0.194046871825,0.0,15.665,10.0,156.65,2.65259542529,2.65259542529,3.58329457343,0.0,1,0.0,12,156.65,1.25,2.65259542529,0.0,6.4,1.0,125.0,125.0,6.4,0.0,125.0,64,0.0,0.0,0.0,0.0,0.0,3.58329457343,1.25,1,64.0,0.0,0.0,0.0,0.194046871825,0.0,15.665,64,1,12.0,6.4,0.0,12,1,1,0.0,125.0,0.0,3.58329457343,0.0,10,1.25,10,15.665,2.65259542529,36.4971714657,10,0.0,156.65,0.0,0.0,0.194046871825,10,0.0,14924.0
United Kingdom,2010,14,86,1.04409976937,0.42,4.77244490747,-1,4.19860465116,22834,1,12,16.95,6.59302325581,361.08,567,24,5,3.27190939304,1.33746750093,71,3.15636367573,3.15466666667,3,0.42,4.00554097189,3,12,15.7828303996,9.0642153549,3.15656607991,25.9631652661,9,-0.36564814546,1,5.81847671477,3.95536195283,17.2,2,31.7938922436,-1,2011,11001,75,0.791072390566,0.725585394224,22.6698522409,17.2,10.5,0.889863286741,4.44931643371,0.0,-1.29951051308,4,1.0356318692,24,72.216,2.55,1.48016243035,2.05857672806,7.3,0.6,11.51,57.55,-1.0,0.731726724946,16.95,219,-0.913331356679,3.12,8.89943818451,0.748300371057,-0.36564814546,18.7603017578,5.92,3,113.4,0.634959667626,-0.207130329958,-0.965848288526,0.0,-1.36734312438,4.53397044818,-2,5,15.0,5.19263305322,0.549833271012,-1,2,5,0.301768610587,7.95,-0.89212305033,3.75206035155,0.666137156446,86,1.184,2,5.25,0.0,2.42500547537,30,70.1871783163,94.7,9.0642153549,0.8,1.99585501269,30,-1.5,16503.0
United Kingdom,2011,11,33,-0.0514734813633,0.29,7.95199093181,3,1.58,21108,4,11,4.95,15.0909090909,52.14,498,24,1,1.34613700955,1.19796920878,33,0.0,1.58,4,0.29,1.34613700955,3,11,1.34613700955,0.0,1.34613700955,15.0909090909,11,0.0,3,7.95199093181,-0.0514734813633,33.0,33,0.0,3,2011,21108,24,-0.0514734813633,0.0,1.58,33.0,52.14,1.19796920878,1.19796920878,7.95199093181,0.0,1,0.0,24,52.14,0.29,1.19796920878,0.0,15.0909090909,3.0,4.95,4.95,15.0909090909,0.0,4.95,498,0.0,0.0,0.0,0.0,0.0,7.95199093181,0.29,1,498.0,0.0,0.0,0.0,-0.0514734813633,0.0,1.58,498,1,24.0,15.0909090909,0.0,24,1,1,0.0,4.95,0.0,7.95199093181,0.0,33,0.29,33,1.58,1.19796920878,1.34613700955,33,0.0,52.14,0.0,0.0,-0.0514734813633,33,0.0,13732.0
Germany,2011,11,53,0.500470612107,0.14,8.86876752316,1,3.09075471698,22149,0,4,18.0,12.7924528302,163.81,678,36,2,4.50192824476,2.44418553549,50,0.892857142857,2.5090625,0,0.14,5.61832134128,3,4,9.08227262502,5.5,4.54113631251,25.2142857143,11,0.0,2,8.85407012752,1.21142048935,26.5,21,1.615,1,2011,15034,61,0.605710244673,0.0,6.48620535714,26.5,80.29,2.39441155896,4.78882311792,8.8069574769,0.0,2,0.0,36,81.905,0.19,2.97220141255,0.0235563253103,13.5,1.5,18.0,36.0,11.7142857143,0.025,18.0,432,0.0,0.0,5.5,0.734040178571,0.0,17.6610276044,0.33,2,339.0,1.07718502877,0.0,-9.12292478308e-16,0.125852809139,-3.0415776564e-15,3.24310267857,246,2,30.5,12.6071428571,0.57778985359,25,1,2,5.32955015922e-16,18.0,0.0,8.83051380221,0.479857435534,53,0.165,21,3.97714285714,1.81662170537,3.46395128374,32,93.0,83.52,5.5,0.5,1.08556768021,32,0.0,12701.0
United Kingdom,2010,14,66,0.681175974457,0.21,51.4664141111,-100,2.82848484848,20725,1,12,10.95,34.5606060606,186.68,2281,200,6,2.74357002684,1.61889974121,57,49.5928867109,1.69,1,0.21,2.91887820918,-122,3,9.19673415901,10.1324561024,1.5327890265,19.9285714286,24,0.545053165484,12,45.8513903824,4.98199805864,11.0,1,29.1759099639,-100,2011,20725,419,0.830333009773,-0.325472758663,20.9535,11.0,1.69,0.877433074698,5.26459844819,0.0,1.04320175465,4,1.63145824229,200,31.1133333333,7.95,2.29454444512,18.1160484278,64.8333333333,-20.3333333333,7.00666666667,42.04,-83.3333333333,2.65791741783,10.95,1104,-0.301251490027,3.68167383431,103.393127861,2.70537711096,0.545053165484,154.076728242,12.75,3,380.166666667,0.997826767817,0.124222262163,1.67285487941,-0.202062467726,-0.51685935351,3.49225,-250,5,69.8333333333,3.32142857143,0.918241930835,-50,2,3,-0.257008494336,1.69,0.20615453601,25.679454707,1.05245091843,66,2.125,1,9.45,-6.18907581024e-16,0.0,28,499.426476626,89.32,10.1324561024,38.042374035,2.57032653576,28,-1.35037754087,13802.0
United Kingdom,2011,13,43,2.41588123034,0.19,7.38349203088,-1,4.36069767442,21317,0,6,12.75,4.74418604651,187.51,204,36,5,3.38107413464,0.863362695393,37,7.44483945884,3.75,0,0.19,4.09576339377,23,9,8.58973556804,8.28492607088,1.71794711361,28.7277777778,5,0.38961989526,20,8.54111335155,6.04890691298,8.4,1,37.5157659658,-1,2011,20748,69,1.2097813826,0.524151139297,21.6178333333,8.6,3.75,0.167949724083,0.839748620414,0.0,0.408586976106,2,0.215886341569,36,37.502,4.95,0.892062320921,3.30989367799,20.0,4.6,7.37,36.85,-1.0,1.77180585844,12.75,104,1.2375724206,3.4131510368,13.3626344708,0.387851053885,0.40323922706,10.9592738094,11.84,3,40.8,1.63136221142,0.430602461204,0.183956402639,0.0,1.20308879875,4.32356666667,-1,4,13.8,5.74555555556,0.534088722787,-1,1,5,0.252851010247,3.75,0.527127881833,2.19185476188,1.52281901123,42,2.368,1,4.95,-0.646699283172,0.0,19,39.0353685777,87.89,8.54634424769,7.76144316477,3.58037892459,20,1.43974538688,14177.0
United Kingdom,2010,20,109,3.54967178978,0.12,16.8618412427,-1,2.9876146789,21231,0,12,12.75,15.4587155963,325.65,1685,120,7,2.79094601011,1.71688938071,66,11.7853714991,1.31571428571,4,0.12,3.7584910536,27,8,12.2096332752,12.0322695367,1.74423332503,114.181945505,5,0.957793294613,12,35.9319083937,9.07922817356,15.2857142857,1,46.4196853035,-1,2011,16156S,356,1.29703259622,0.24124244656,20.5574908751,15.5714285714,4.95,0.754488071623,5.28141650136,0.0,1.3822589458,4,1.97341743071,120,46.5214285714,4.95,1.58492065762,11.1548162151,36.5714285714,3.85714285714,7.1,49.7,-1.0,1.59826436474,12.75,560,1.01760596417,3.26474676331,40.2436457147,1.06798427802,0.899991105498,88.4070028519,7.47,4,240.714285714,1.15852525206,0.594743567893,0.472815911238,0.0,0.465974506337,2.93678441073,-1,6,50.8571428571,16.3117065008,0.651275369885,-1,2,6,0.267146677911,2.1,0.527129445589,12.629571836,1.03609560263,107,1.06714285714,1,4.95,-0.393283265654,0.0,40,159.123235518,149.8,12.0695264774,3.8703477669,3.20860412023,40,1.02495006514,18097.0
United Kingdom,2011,21,102,1.62557296579,0.42,4.73708000261,1,5.39411764706,21080,3,4,15.95,5.57843137255,550.2,569,25,3,3.92176689695,0.694396845332,92,1.74739359923,3.91764705882,0,0.42,4.18130777316,3,4,10.4357965987,13.4907375632,3.47859886624,17.3694117647,5,-0.110780117655,1,5.2121396758,3.55117088232,34.0,17,85.9173246014,1,2011,20685,49,1.18372362744,0.0814283184525,15.910789916,34.0,66.6,0.598454209613,1.79536262884,3.06314497581,-0.47321594626,3,-0.707106781187,25,183.4,0.85,0.850067355871,0.888381534211,7.52941176471,1.0,12.8833333333,38.65,3.4,0.20270394394,15.95,322,-0.322655387048,2.45130350811,6.12825877028,1.72631226923,-0.110780117655,12.7093459563,2.12,3,189.666666667,0.49779305086,0.702211530416,0.686788563812,-0.147344039747,-0.50662398966,5.30359663866,119,3,16.3333333333,5.78980392157,0.312635614234,12,1,3,0.695592738177,9.95,0.707106781187,4.23644865211,0.941697542578,102,0.706666666667,17,7.73714285714,0.157799007134,3.09054255547,50,93.6459051724,270.8,13.4907375632,0.0,1.88648032464,50,0.0,14759.0
United Kingdom,2011,2,27,0.181476193583,0.85,4.10359673614,2,2.92888888889,18097C,4,9,8.25,7.22222222222,79.08,195,12,2,2.04681203489,0.795070923741,27,0.166666666667,2.35333333333,0,0.85,2.19038302079,4,9,3.76387171369,4.5,1.88193585684,14.3333333333,2,0.0,2,4.2557151116,0.438016060229,13.5,9,18.36,2,2011,18097C,24,0.219008030114,1.24098242253e-15,5.57,13.5,21.18,0.919049680186,1.83809936037,3.77123616633,0.0,2,0.0,12,39.54,0.85,1.28757148363,0.242239472636,7.33333333333,2.0,7.1,14.2,7.0,0.0,8.25,132,5.49171552743e-15,1.15,0.0,0.431666666667,0.0,8.02695127793,1.7,2,97.5,0.308447163949,0.0,0.0,0.114846164139,7.96238075473e-15,2.785,63,2,12.0,7.16666666667,0.368521803441,12,1,2,0.0,5.95,0.0,4.01347563896,0.104161865975,27,0.85,9,3.21666666667,0.550527876745,1.57348869289,18,34.5,57.9,4.5,0.0,0.323169896089,18,0.0,12832.0
France,2011,7,157,1.55695377006,0.19,6.44967284822,1,3.07101910828,22726,2,9,18.0,9.70063694268,482.15,1523,36,6,3.55366881107,3.09692831434,117,0.873657594219,2.36421875,2,0.19,4.68097931494,13,9,23.0079502087,17.5538852933,3.83465836812,56.7983970525,7,1.51193198623,3,9.64408161772,7.6909420141,26.1666666667,12,32.9966712547,1,2011,20712,159,1.28182366902,0.0,20.9149526652,26.1666666667,48.68,2.88426808332,17.3056084999,4.55204068305,1.47815805552,3,0.919062406872,36,80.3583333333,0.79,4.38150846064,1.75033218688,10.3333333333,2.16666666667,18.0,108.0,8.0,0.185599628831,18.0,649,0.763264916762,0.0,4.27200187266,0.767441046434,1.51193198623,38.5712551975,2.53,4,253.833333333,0.726953012323,1.49160069768,0.0868240273248,0.85135325038,-0.4807727048,3.4858254442,112,6,26.5,9.46639950875,0.798495842307,24,1,5,-0.959257038894,18.0,1.74439408424,6.42854253292,0.471174635667,157,0.421666666667,12,4.66571428571,1.86525687082,2.39640603606,64,184.144342538,151.31,17.5538852933,0.687184270936,2.2733763029,64,-0.228268823564,12685.0
