label,time,d3mIndex
False,2011-11-25 14:43:00,14518.0
False,2011-02-02 11:01:00,14524.0
False,2011-05-27 12:10:00,14446.0
False,2011-04-07 12:10:00,14609.0
True,2011-03-11 10:11:00,15938.0
False,2011-01-20 16:49:00,17069.0
False,2011-01-21 17:27:00,15384.0
False,2011-12-06 14:12:00,16932.0
False,2011-04-14 12:27:00,16940.0
True,2011-08-12 09:22:00,12919.0
True,2011-03-16 14:33:00,17515.0
False,2011-10-14 10:26:00,15263.0
False,2011-07-08 09:31:00,16647.0
False,2011-09-07 09:49:00,14117.0
False,2011-11-02 10:16:00,12940.0
False,2011-11-25 15:48:00,15937.0
False,2011-11-15 14:54:00,13866.0
True,2011-09-08 08:59:00,18180.0
False,2011-03-03 14:57:00,14040.0
False,2011-07-29 19:40:00,17483.0
False,2011-07-28 11:43:00,17414.0
False,2011-06-04 11:06:00,13516.0
False,2011-07-23 11:42:00,16117.0
True,2011-05-11 13:32:00,14711.0
False,2011-11-22 11:34:00,17321.0
False,2011-12-21 11:35:00,16830.0
False,2011-03-08 11:01:00,12626.0
False,2011-06-09 16:41:00,16611.0
False,2011-07-01 09:55:00,12976.0
False,2011-06-28 09:33:00,16756.0
False,2011-11-07 13:29:00,16689.0
False,2011-12-26 13:11:00,12638.0
False,2011-03-17 12:15:00,13837.0
False,2011-07-28 13:26:00,14561.0
True,2011-03-09 10:58:00,16948.0
False,2011-01-21 10:27:00,14135.0
False,2011-01-21 15:55:00,17838.0
False,2012-01-11 15:05:00,12920.0
False,2011-09-03 11:57:00,17266.0
False,2011-05-12 13:39:00,16859.0
False,2011-01-28 14:43:00,16350.0
False,2011-05-23 15:50:00,14023.0
False,2011-11-05 11:48:00,16108.0
True,2011-01-22 12:05:00,14680.0
False,2011-06-07 13:54:00,14623.0
True,2011-01-20 11:49:00,17920.0
False,2011-12-07 09:25:00,15678.0
False,2011-03-31 11:38:00,17083.0
False,2011-02-04 14:35:00,15789.0
True,2011-05-26 14:53:00,17042.0
False,2011-08-12 13:35:00,17759.0
False,2011-04-01 12:32:00,12857.0
False,2011-10-21 10:03:00,13276.0
True,2011-01-27 09:55:00,14796.0
False,2011-08-26 17:56:00,13302.0
False,2011-01-21 18:49:00,14236.0
False,2011-02-08 11:01:00,15312.0
False,2011-11-19 14:06:00,15185.0
False,2011-04-15 12:41:00,15121.0
False,2011-12-30 13:28:00,17977.0
False,2011-11-19 12:30:00,15287.0
True,2011-04-20 12:26:00,12679.0
False,2011-04-27 11:39:00,13340.0
False,2011-05-12 12:05:00,17096.0
False,2011-04-16 15:35:00,15990.0
False,2011-08-29 12:28:00,18024.0
False,2011-07-12 13:41:00,18160.0
False,2011-05-26 12:05:00,17440.0
False,2011-11-11 17:15:00,12579.0
False,2011-04-12 17:35:00,16441.0
True,2011-01-22 13:59:00,12682.0
False,2011-12-21 12:25:00,14485.0
True,2011-02-26 16:32:00,13593.0
False,2011-08-04 10:22:00,17155.0
False,2011-03-25 13:30:00,12464.0
False,2011-12-02 14:18:00,13853.0
False,2011-07-27 14:02:00,17124.0
True,2011-06-08 12:40:00,13735.0
False,2011-08-17 11:20:00,16671.0
False,2011-04-30 16:05:00,17351.0
False,2011-09-12 13:03:00,12864.0
False,2011-08-05 13:48:00,13826.0
True,2011-08-26 13:33:00,15505.0
False,2011-08-01 13:52:00,16018.0
True,2011-10-05 11:44:00,13159.0
False,2012-01-03 09:13:00,14904.0
True,2011-02-04 13:05:00,14309.0
True,2011-08-02 08:44:00,13517.0
False,2011-09-06 16:05:00,13940.0
False,2011-04-05 10:10:00,13381.0
False,2011-12-29 12:34:00,12893.0
True,2011-01-27 10:21:00,14744.0
False,2011-02-02 10:28:00,13008.0
False,2011-10-28 10:45:00,18222.0
False,2012-01-10 11:57:00,16406.0
True,2011-04-26 13:51:00,14817.0
False,2011-03-02 12:37:00,18095.0
False,2011-04-15 18:59:00,13501.0
True,2011-01-27 14:50:00,17894.0
False,2012-01-25 12:45:00,16528.0
True,2011-03-07 13:18:00,13700.0
False,2012-01-12 15:53:00,17290.0
False,2011-08-08 10:38:00,15909.0
False,2011-06-07 09:38:00,16947.0
False,2011-01-24 13:55:00,15426.0
True,2011-02-03 10:57:00,17449.0
False,2011-01-21 08:43:00,14741.0
True,2011-11-14 15:59:00,13429.0
False,2011-05-30 15:19:00,17550.0
True,2011-06-29 12:25:00,14397.0
True,2011-01-29 12:44:00,18065.0
False,2011-04-28 11:54:00,17138.0
False,2011-03-26 13:04:00,17291.0
True,2011-03-16 14:00:00,16943.0
False,2011-03-26 12:29:00,13309.0
False,2011-04-13 11:43:00,13038.0
False,2011-04-21 13:56:00,14473.0
False,2011-05-06 16:58:00,18210.0
False,2011-05-11 13:02:00,12831.0
False,2011-04-16 13:53:00,14481.0
False,2011-11-29 13:55:00,13352.0
False,2011-10-31 15:31:00,12965.0
False,2011-02-04 10:38:00,16985.0
False,2011-01-21 12:10:00,14491.0
False,2011-07-23 09:30:00,16239.0
False,2011-03-26 12:36:00,12842.0
False,2011-05-09 11:56:00,17134.0
False,2011-05-10 13:01:00,16036.0
False,2011-05-09 10:51:00,15703.0
False,2011-04-08 15:03:00,14379.0
False,2011-01-26 14:57:00,12347.0
False,2011-07-12 14:18:00,15434.0
True,2011-03-01 09:48:00,12500.0
False,2011-06-06 15:40:00,17697.0
False,2011-08-26 12:56:00,17892.0
False,2011-03-24 14:40:00,17446.0
True,2011-10-20 11:06:00,13726.0
True,2011-04-15 09:08:00,18231.0
False,2011-03-15 15:47:00,15797.0
True,2011-03-11 10:47:00,12637.0
True,2011-04-27 14:12:00,14367.0
False,2011-06-03 09:18:00,17058.0
False,2011-05-12 12:44:00,13132.0
False,2011-06-30 13:06:00,14731.0
False,2011-02-03 09:07:00,14401.0
False,2011-11-07 13:38:00,13067.0
False,2011-01-25 15:27:00,17812.0
False,2011-11-29 12:52:00,17186.0
False,2011-11-25 11:47:00,13602.0
False,2011-01-20 13:38:00,15605.0
False,2012-01-23 12:48:00,15773.0
False,2011-01-21 15:46:00,15574.0
False,2011-04-09 12:02:00,13932.0
False,2012-01-12 12:39:00,14581.0
False,2011-03-25 15:02:00,14540.0
False,2011-03-04 11:26:00,15447.0
True,2011-03-18 12:23:00,14970.0
False,2011-01-28 10:44:00,12755.0
False,2011-01-29 10:18:00,17827.0
False,2011-11-03 11:39:00,17728.0
False,2011-03-25 17:01:00,14497.0
False,2011-01-25 12:44:00,13155.0
True,2011-03-23 15:24:00,13110.0
False,2011-08-18 16:44:00,17837.0
False,2011-01-24 12:29:00,15221.0
False,2011-01-22 10:43:00,16905.0
False,2011-08-22 14:58:00,17899.0
False,2011-11-16 09:39:00,13514.0
False,2011-11-22 09:30:00,14488.0
True,2011-01-26 13:16:00,15002.0
False,2011-06-10 11:59:00,16185.0
True,2011-05-12 10:43:00,15449.0
False,2011-10-31 11:08:00,15035.0
False,2011-01-27 14:46:00,13649.0
False,2011-01-20 15:35:00,16274.0
False,2011-11-15 14:13:00,16468.0
False,2011-01-21 12:07:00,16546.0
False,2011-08-02 15:44:00,13663.0
False,2011-03-21 15:52:00,14502.0
False,2011-03-03 15:00:00,12652.0
False,2011-01-28 13:28:00,15181.0
False,2011-06-24 09:53:00,17429.0
True,2011-01-24 10:58:00,18109.0
True,2011-01-21 09:10:00,14092.0
True,2011-03-16 11:47:00,14534.0
True,2011-01-27 12:03:00,16713.0
False,2011-01-26 12:21:00,14282.0
False,2011-02-23 14:21:00,15164.0
True,2011-02-01 11:51:00,16701.0
False,2011-05-20 11:37:00,13060.0
False,2011-12-06 13:03:00,16737.0
False,2011-04-19 08:43:00,12781.0
True,2011-02-02 12:11:00,14057.0
False,2011-03-16 08:21:00,13615.0
True,2011-07-02 13:50:00,14342.0
False,2011-12-10 14:41:00,13974.0
False,2011-04-13 14:55:00,16045.0
True,2011-01-26 10:08:00,12681.0
False,2011-03-07 16:10:00,16843.0
False,2011-05-11 15:31:00,15457.0
False,2011-01-31 12:01:00,16367.0
False,2011-05-10 14:25:00,17763.0
False,2011-10-17 11:55:00,15325.0
False,2011-05-03 13:53:00,15388.0
True,2011-11-26 12:38:00,12856.0
False,2011-08-10 09:49:00,17159.0
False,2011-03-02 12:30:00,14669.0
True,2011-01-26 10:32:00,17735.0
True,2011-09-27 11:45:00,12885.0
False,2011-12-01 13:14:00,16753.0
False,2011-10-22 13:59:00,16674.0
False,2011-04-26 14:51:00,17092.0
False,2011-11-30 13:49:00,14710.0
False,2011-07-30 10:05:00,16581.0
False,2011-06-10 17:03:00,13482.0
True,2011-02-02 12:22:00,13178.0
False,2011-11-24 11:53:00,13483.0
False,2011-02-03 16:34:00,17044.0
True,2011-10-20 14:35:00,17777.0
False,2011-06-01 12:00:00,17160.0
False,2011-05-05 09:47:00,16152.0
False,2011-05-07 10:06:00,14059.0
False,2011-05-28 09:08:00,15119.0
False,2011-04-01 14:30:00,16425.0
False,2011-02-08 12:01:00,17204.0
False,2011-05-25 09:32:00,16586.0
False,2011-04-13 15:46:00,13421.0
False,2011-10-04 10:53:00,16272.0
True,2011-11-11 15:54:00,17163.0
False,2011-10-21 17:40:00,13099.0
False,2011-06-29 08:58:00,13055.0
False,2011-09-17 13:28:00,12716.0
False,2011-03-22 14:53:00,17256.0
False,2011-03-10 09:13:00,12422.0
False,2011-07-13 13:22:00,18018.0
False,2011-12-13 11:54:00,14764.0
True,2011-06-01 16:28:00,14998.0
False,2011-03-26 11:43:00,14778.0
False,2011-01-27 10:11:00,13329.0
False,2011-12-14 10:27:00,12398.0
False,2011-08-08 11:09:00,13618.0
False,2011-02-05 12:56:00,12726.0
False,2011-02-09 14:26:00,16270.0
False,2011-05-05 13:00:00,16383.0
False,2011-11-01 13:10:00,12884.0
False,2011-10-05 09:50:00,15653.0
True,2011-04-28 15:20:00,14291.0
True,2011-06-22 17:12:00,15976.0
False,2012-01-14 11:54:00,15872.0
False,2011-02-03 14:12:00,17551.0
False,2011-07-12 08:52:00,13885.0
False,2011-01-21 18:15:00,14395.0
False,2011-06-01 10:01:00,12910.0
False,2011-01-20 11:45:00,17908.0
False,2012-01-10 14:17:00,15274.0
False,2011-03-17 12:19:00,17118.0
False,2011-11-17 16:42:00,17513.0
False,2011-06-02 15:00:00,14834.0
False,2011-02-09 15:43:00,12515.0
False,2011-08-02 11:33:00,16205.0
False,2011-03-02 10:38:00,12601.0
True,2011-01-20 17:24:00,13576.0
False,2011-06-06 13:18:00,17582.0
False,2011-05-25 15:20:00,16696.0
False,2011-04-21 14:58:00,12873.0
False,2011-08-24 13:06:00,14034.0
False,2012-01-28 12:16:00,12713.0
False,2011-01-22 11:19:00,17967.0
False,2011-12-27 17:21:00,14929.0
False,2011-11-28 14:48:00,13212.0
False,2011-12-07 13:04:00,14554.0
False,2011-03-24 12:54:00,13894.0
False,2012-01-16 16:27:00,14093.0
True,2011-01-21 15:19:00,15061.0
False,2011-01-28 13:14:00,15945.0
False,2011-04-13 09:15:00,14520.0
False,2011-01-22 14:54:00,17198.0
False,2011-07-07 15:55:00,16987.0
True,2011-11-01 15:32:00,14020.0
False,2011-05-17 12:52:00,13760.0
False,2011-12-08 14:41:00,12522.0
True,2011-01-26 15:18:00,16306.0
True,2011-01-20 12:27:00,16210.0
True,2011-01-27 14:36:00,15005.0
False,2011-11-28 13:44:00,16685.0
True,2011-02-26 13:39:00,18198.0
False,2011-06-20 15:33:00,17615.0
False,2012-01-14 15:57:00,13256.0
False,2011-03-30 15:48:00,13133.0
False,2011-11-08 16:21:00,16527.0
False,2011-04-12 10:36:00,18155.0
False,2011-04-04 15:18:00,17255.0
True,2011-01-24 12:15:00,13506.0
False,2011-07-15 13:26:00,15852.0
False,2011-08-10 15:24:00,15412.0
False,2011-02-04 13:43:00,14709.0
False,2011-12-06 11:55:00,17201.0
False,2011-01-25 12:23:00,14708.0
False,2011-04-06 15:44:00,14477.0
False,2011-03-04 12:37:00,13614.0
False,2011-05-31 09:44:00,16188.0
False,2011-11-14 14:36:00,14757.0
False,2011-07-26 13:47:00,15386.0
False,2011-02-04 14:26:00,16316.0
False,2011-07-16 13:34:00,12876.0
False,2011-10-14 11:59:00,14687.0
False,2011-04-22 14:05:00,17652.0
True,2011-11-30 10:39:00,14121.0
False,2011-03-23 11:58:00,13494.0
False,2011-05-12 14:00:00,17486.0
False,2011-08-15 15:35:00,12548.0
False,2011-01-26 13:13:00,16221.0
True,2011-09-08 13:06:00,14456.0
True,2011-03-24 13:07:00,13824.0
False,2011-09-22 09:09:00,13186.0
False,2012-01-21 13:36:00,15539.0
True,2011-03-31 13:25:00,13590.0
False,2011-04-14 12:33:00,14289.0
False,2011-11-01 13:11:00,16141.0
False,2011-12-06 15:19:00,17244.0
False,2011-03-23 11:07:00,17356.0
True,2011-09-08 13:53:00,16464.0
False,2011-12-23 17:39:00,17221.0
False,2011-01-25 15:09:00,16861.0
False,2011-09-17 09:01:00,15942.0
False,2011-01-22 15:45:00,12725.0
False,2011-12-30 17:16:00,12538.0
False,2011-12-07 11:55:00,15327.0
False,2011-06-04 12:14:00,18079.0
False,2011-04-22 10:34:00,15087.0
False,2011-03-01 15:51:00,15281.0
False,2011-11-29 16:06:00,12607.0
False,2011-12-12 13:10:00,13471.0
True,2011-02-25 12:18:00,14258.0
False,2011-09-07 14:45:00,17065.0
False,2011-03-15 13:58:00,12935.0
False,2011-05-07 09:59:00,14110.0
False,2011-03-23 10:49:00,14627.0
False,2011-12-26 15:01:00,15526.0
False,2011-10-07 15:44:00,12680.0
False,2011-09-08 14:16:00,17962.0
False,2011-03-17 14:35:00,17786.0
False,2011-12-29 13:26:00,14836.0
False,2011-01-24 13:26:00,16411.0
False,2011-01-26 13:53:00,13786.0
False,2011-06-15 15:04:00,15237.0
False,2011-05-27 19:05:00,16261.0
False,2011-12-16 10:46:00,13363.0
False,2011-06-27 12:38:00,15117.0
False,2011-05-06 16:38:00,12514.0
False,2011-02-24 12:37:00,16532.0
True,2011-08-16 12:11:00,17386.0
False,2011-01-27 11:42:00,13126.0
False,2011-05-06 07:40:00,12435.0
False,2011-11-05 13:33:00,15975.0
False,2011-12-10 12:52:00,12646.0
False,2011-11-25 10:44:00,14317.0
False,2011-09-17 09:57:00,16147.0
False,2011-10-08 13:33:00,14712.0
False,2011-04-20 12:51:00,16212.0
False,2011-03-22 13:39:00,16403.0
False,2011-07-05 13:32:00,12871.0
False,2012-01-11 08:26:00,15699.0
True,2011-09-10 17:21:00,13563.0
False,2011-03-25 10:39:00,13394.0
False,2011-11-18 11:31:00,15175.0
False,2011-03-16 15:13:00,12609.0
False,2011-06-16 12:39:00,17187.0
False,2011-12-17 09:12:00,16164.0
False,2011-05-21 11:54:00,16960.0
False,2011-12-13 11:58:00,16742.0
False,2011-12-29 15:23:00,13992.0
True,2011-05-30 15:07:00,13632.0
False,2011-07-30 15:22:00,15098.0
False,2011-04-22 16:58:00,15393.0
False,2011-01-20 09:00:00,13748.0
True,2011-02-05 09:22:00,14560.0
False,2011-05-10 09:13:00,15669.0
False,2012-01-13 14:09:00,17254.0
False,2011-01-25 12:06:00,16719.0
False,2011-12-31 15:54:00,13091.0
False,2012-01-21 12:47:00,12587.0
False,2011-08-09 16:18:00,15389.0
True,2011-06-27 11:38:00,15561.0
False,2011-01-26 15:48:00,13807.0
True,2011-04-27 16:48:00,14336.0
False,2011-04-02 10:57:00,17705.0
False,2011-02-04 17:01:00,16816.0
False,2011-12-15 12:03:00,14539.0
False,2011-04-28 11:44:00,12881.0
True,2011-03-16 13:26:00,12744.0
False,2011-03-07 14:36:00,13048.0
False,2011-01-25 08:34:00,15987.0
False,2011-05-06 12:18:00,13216.0
False,2011-04-19 15:00:00,13292.0
