InvoiceNo,CustomerID,first_item_purchases_time
549961,16652.0,2011-04-13 13:51:00
C549962,16652.0,2011-04-13 13:51:00
549964,13122.0,2011-04-13 14:12:00
549965,16966.0,2011-04-13 14:17:00
549966,16224.0,2011-04-13 14:17:00
549967,17873.0,2011-04-13 14:21:00
549969,13408.0,2011-04-13 14:24:00
C549968,14064.0,2011-04-13 14:24:00
549970,15026.0,2011-04-13 14:25:00
549971,13408.0,2011-04-13 14:25:00
549972,13408.0,2011-04-13 14:27:00
C549973,17873.0,2011-04-13 14:30:00
549974,17746.0,2011-04-13 14:31:00
549975,16175.0,2011-04-13 14:38:00
549976,15855.0,2011-04-13 14:39:00
549977,14810.0,2011-04-13 14:54:00
549978,14834.0,2011-04-13 15:00:00
549979,17511.0,2011-04-13 15:06:00
549980,14062.0,2011-04-13 15:36:00
549981,16348.0,2011-04-13 15:49:00
549982,17091.0,2011-04-13 15:52:00
549983,16348.0,2011-04-13 15:55:00
549984,15147.0,2011-04-13 15:57:00
549985,15640.0,2011-04-13 15:58:00
C549986,18178.0,2011-04-13 16:03:00
C549987,14367.0,2011-04-13 16:06:00
549988,14367.0,2011-04-13 16:43:00
549989,13221.0,2011-04-13 16:58:00
549990,16678.0,2011-04-13 17:31:00
549991,18229.0,2011-04-14 08:13:00
549992,17669.0,2011-04-14 08:14:00
549993,14057.0,2011-04-14 08:26:00
549994,14057.0,2011-04-14 08:27:00
549995,16131.0,2011-04-14 08:32:00
549996,15189.0,2011-04-14 08:45:00
549997,15189.0,2011-04-14 08:46:00
549998,17675.0,2011-04-14 08:49:00
549999,15813.0,2011-04-14 09:09:00
550000,17058.0,2011-04-14 09:18:00
550001,17704.0,2011-04-14 09:28:00
550002,12709.0,2011-04-14 09:30:00
550003,14428.0,2011-04-14 09:43:00
550004,12569.0,2011-04-14 09:56:00
550005,17677.0,2011-04-14 09:58:00
550006,17841.0,2011-04-14 10:10:00
550007,15125.0,2011-04-14 10:13:00
550008,15570.0,2011-04-14 10:17:00
C550009,16422.0,2011-04-14 10:24:00
C550010,15299.0,2011-04-14 10:29:00
550011,,2011-04-14 10:40:00
550012,,2011-04-14 10:42:00
C550013,12982.0,2011-04-14 10:49:00
C550014,16133.0,2011-04-14 10:52:00
550015,17735.0,2011-04-14 10:54:00
550016,15416.0,2011-04-14 10:54:00
550017,17865.0,2011-04-14 11:07:00
550025,17315.0,2011-04-14 11:19:00
C550024,13089.0,2011-04-14 11:19:00
C550026,14339.0,2011-04-14 11:22:00
C550027,14195.0,2011-04-14 11:26:00
C550028,14606.0,2011-04-14 11:26:00
C550029,13539.0,2011-04-14 11:27:00
550030,17315.0,2011-04-14 11:28:00
550031,13629.0,2011-04-14 11:32:00
550032,15139.0,2011-04-14 11:39:00
550033,15005.0,2011-04-14 11:45:00
550034,16187.0,2011-04-14 11:48:00
550035,15039.0,2011-04-14 11:48:00
550052,17068.0,2011-04-14 12:00:00
550054,14040.0,2011-04-14 12:00:00
550057,14606.0,2011-04-14 12:01:00
550071,16735.0,2011-04-14 12:12:00
C550099,16933.0,2011-04-14 12:28:00
550106,13772.0,2011-04-14 12:31:00
550120,17071.0,2011-04-14 12:35:00
550121,15271.0,2011-04-14 12:38:00
550122,12931.0,2011-04-14 12:39:00
550123,,2011-04-14 12:39:00
550124,12853.0,2011-04-14 12:41:00
550125,13317.0,2011-04-14 12:42:00
550126,12853.0,2011-04-14 12:43:00
C550127,15212.0,2011-04-14 13:12:00
550128,,2011-04-14 13:13:00
550129,13001.0,2011-04-14 13:17:00
550130,14390.0,2011-04-14 13:17:00
550131,15935.0,2011-04-14 13:27:00
550132,16933.0,2011-04-14 13:33:00
550133,,2011-04-14 13:49:00
550134,16249.0,2011-04-14 13:50:00
550135,15769.0,2011-04-14 13:52:00
550136,16957.0,2011-04-14 13:56:00
550137,12477.0,2011-04-14 13:59:00
550138,12841.0,2011-04-14 14:02:00
550144,16520.0,2011-04-14 14:14:00
550145,12637.0,2011-04-14 14:15:00
C550147,12637.0,2011-04-14 14:23:00
550148,16882.0,2011-04-14 14:36:00
550149,13069.0,2011-04-14 14:37:00
550150,15230.0,2011-04-14 14:39:00
550151,13089.0,2011-04-14 14:41:00
550152,17362.0,2011-04-14 14:43:00
550153,,2011-04-14 14:44:00
550154,13069.0,2011-04-14 14:45:00
550155,14198.0,2011-04-14 14:54:00
550156,17381.0,2011-04-14 15:02:00
550157,16393.0,2011-04-14 15:26:00
550158,13989.0,2011-04-14 15:39:00
550159,14062.0,2011-04-14 15:46:00
550160,17930.0,2011-04-14 15:46:00
550161,14154.0,2011-04-14 15:58:00
550162,12569.0,2011-04-14 16:23:00
550163,14154.0,2011-04-14 16:26:00
550164,13590.0,2011-04-14 16:31:00
C550165,15358.0,2011-04-14 16:34:00
550167,14206.0,2011-04-14 16:38:00
550169,14482.0,2011-04-14 16:41:00
C550168,14339.0,2011-04-14 16:41:00
C550170,17017.0,2011-04-14 16:43:00
C550171,12585.0,2011-04-14 16:53:00
C550172,17440.0,2011-04-14 16:54:00
550173,15235.0,2011-04-14 16:58:00
C550174,16394.0,2011-04-14 17:07:00
C550176,14619.0,2011-04-14 17:13:00
C550177,13534.0,2011-04-14 17:17:00
550178,12662.0,2011-04-14 17:25:00
550179,15220.0,2011-04-14 17:29:00
550180,14163.0,2011-04-14 17:33:00
C550181,13069.0,2011-04-14 17:43:00
550182,18198.0,2011-04-14 17:44:00
550183,14105.0,2011-04-14 17:58:00
550184,17601.0,2011-04-14 18:02:00
550185,17142.0,2011-04-14 18:22:00
550186,14051.0,2011-04-14 18:28:00
550187,13811.0,2011-04-14 18:40:00
550188,12457.0,2011-04-14 18:57:00
550189,13230.0,2011-04-14 19:15:00
550190,15135.0,2011-04-14 19:16:00
550191,16806.0,2011-04-14 19:59:00
550192,12582.0,2011-04-15 08:45:00
550193,13952.0,2011-04-15 09:27:00
550194,15270.0,2011-04-15 09:43:00
C550195,14796.0,2011-04-15 09:55:00
550196,14796.0,2011-04-15 10:09:00
550197,15581.0,2011-04-15 10:14:00
550198,13120.0,2011-04-15 10:19:00
550199,16523.0,2011-04-15 10:20:00
550200,16523.0,2011-04-15 10:21:00
550201,12769.0,2011-04-15 10:25:00
550202,13090.0,2011-04-15 10:27:00
550203,,2011-04-15 10:37:00
550204,,2011-04-15 10:37:00
550205,,2011-04-15 10:37:00
550206,,2011-04-15 10:38:00
550207,,2011-04-15 10:38:00
550208,,2011-04-15 10:39:00
550209,,2011-04-15 10:39:00
550210,,2011-04-15 10:40:00
550211,,2011-04-15 10:41:00
550212,,2011-04-15 10:41:00
550213,,2011-04-15 10:42:00
550214,,2011-04-15 10:43:00
550215,,2011-04-15 10:43:00
550216,13516.0,2011-04-15 11:06:00
550218,14408.0,2011-04-15 11:15:00
550242,13117.0,2011-04-15 11:31:00
550249,,2011-04-15 11:35:00
550250,18171.0,2011-04-15 11:36:00
550251,14323.0,2011-04-15 11:44:00
550255,13468.0,2011-04-15 11:47:00
550264,13426.0,2011-04-15 12:05:00
550265,17572.0,2011-04-15 12:10:00
550272,18079.0,2011-04-15 12:14:00
550274,15498.0,2011-04-15 12:23:00
550275,13993.0,2011-04-15 12:35:00
550276,12989.0,2011-04-15 12:48:00
550277,12639.0,2011-04-15 12:48:00
550278,,2011-04-15 13:15:00
550279,14700.0,2011-04-15 13:16:00
550280,13048.0,2011-04-15 13:31:00
550281,12457.0,2011-04-15 13:48:00
550282,16686.0,2011-04-15 13:56:00
550283,18094.0,2011-04-15 14:05:00
550284,12383.0,2011-04-15 14:10:00
550285,15249.0,2011-04-15 14:14:00
550286,15027.0,2011-04-15 14:14:00
550287,14211.0,2011-04-15 14:15:00
550288,17367.0,2011-04-15 14:21:00
550289,13880.0,2011-04-15 14:32:00
550290,15246.0,2011-04-15 14:45:00
550291,13720.0,2011-04-15 15:17:00
550292,14527.0,2011-04-15 15:31:00
550296,13742.0,2011-04-15 15:54:00
550297,14056.0,2011-04-15 15:58:00
550298,17346.0,2011-04-15 16:11:00
550299,17389.0,2011-04-15 16:46:00
C550300,17243.0,2011-04-17 10:10:00
550301,17243.0,2011-04-17 10:15:00
550302,14156.0,2011-04-17 10:17:00
550303,18213.0,2011-04-17 10:21:00
550304,14092.0,2011-04-17 10:27:00
550305,17920.0,2011-04-17 10:27:00
C550306,16905.0,2011-04-17 10:38:00
550307,13854.0,2011-04-17 10:56:00
550308,17029.0,2011-04-17 10:57:00
550309,13220.0,2011-04-17 10:59:00
550310,15985.0,2011-04-17 11:04:00
550311,16728.0,2011-04-17 11:04:00
550312,13089.0,2011-04-17 11:18:00
550313,12681.0,2011-04-17 11:21:00
550314,16905.0,2011-04-17 11:30:00
550315,17990.0,2011-04-17 11:44:00
550316,16193.0,2011-04-17 11:45:00
550317,15172.0,2011-04-17 11:56:00
550318,16085.0,2011-04-17 12:25:00
550319,14524.0,2011-04-17 12:37:00
550320,12748.0,2011-04-17 12:37:00
550321,16770.0,2011-04-17 12:49:00
550322,14524.0,2011-04-17 12:53:00
550323,13692.0,2011-04-17 12:57:00
550324,12997.0,2011-04-17 13:02:00
550325,15745.0,2011-04-17 13:04:00
550326,14532.0,2011-04-17 13:05:00
550327,12878.0,2011-04-17 13:07:00
550328,17582.0,2011-04-17 13:18:00
550329,13951.0,2011-04-17 13:20:00
550330,15827.0,2011-04-17 13:27:00
550331,15555.0,2011-04-17 13:43:00
550332,13474.0,2011-04-17 13:53:00
550333,15410.0,2011-04-17 14:05:00
550334,17320.0,2011-04-17 14:09:00
550335,15535.0,2011-04-17 14:36:00
550336,13089.0,2011-04-17 14:55:00
550337,18037.0,2011-04-17 15:29:00
550338,12413.0,2011-04-17 15:33:00
550339,17697.0,2011-04-17 15:40:00
550340,13695.0,2011-04-17 15:53:00
550341,13018.0,2011-04-17 15:53:00
550342,13018.0,2011-04-17 15:55:00
550343,12971.0,2011-04-17 15:56:00
550344,12754.0,2011-04-18 09:00:00
550345,15304.0,2011-04-18 09:06:00
550346,16639.0,2011-04-18 09:31:00
550347,14227.0,2011-04-18 09:33:00
550348,16947.0,2011-04-18 09:38:00
C550349,15973.0,2011-04-18 09:39:00
550350,15491.0,2011-04-18 10:04:00
550351,15491.0,2011-04-18 10:20:00
550352,16719.0,2011-04-18 10:21:00
550354,13811.0,2011-04-18 10:28:00
C550353,17841.0,2011-04-18 10:29:00
C550355,13811.0,2011-04-18 10:29:00
C550356,13458.0,2011-04-18 10:34:00
550357,16617.0,2011-04-18 10:35:00
C550358,13113.0,2011-04-18 10:37:00
550359,17841.0,2011-04-18 10:41:00
550360,14978.0,2011-04-18 10:55:00
550361,13082.0,2011-04-18 11:10:00
550362,13113.0,2011-04-18 11:13:00
C550363,16033.0,2011-04-18 11:20:00
550364,16713.0,2011-04-18 11:29:00
C550365,12731.0,2011-04-18 11:31:00
550377,13082.0,2011-04-18 11:45:00
550389,17284.0,2011-04-18 11:53:00
550408,16746.0,2011-04-18 11:59:00
C550423,14403.0,2011-04-18 12:06:00
550437,16923.0,2011-04-18 12:14:00
550438,15265.0,2011-04-18 12:16:00
550439,18231.0,2011-04-18 12:17:00
550440,12407.0,2011-04-18 12:25:00
C550442,16550.0,2011-04-18 12:28:00
550446,13871.0,2011-04-18 12:36:00
550447,16033.0,2011-04-18 12:36:00
550448,16746.0,2011-04-18 12:42:00
550449,15199.0,2011-04-18 12:45:00
550450,15615.0,2011-04-18 12:47:00
C550451,17204.0,2011-04-18 12:55:00
550452,14525.0,2011-04-18 12:56:00
550453,16226.0,2011-04-18 12:58:00
C550454,15615.0,2011-04-18 13:00:00
C550455,13098.0,2011-04-18 13:02:00
C550456,15749.0,2011-04-18 13:08:00
550457,13798.0,2011-04-18 13:12:00
550458,,2011-04-18 13:13:00
550459,18116.0,2011-04-18 13:17:00
550460,,2011-04-18 13:18:00
550461,15749.0,2011-04-18 13:20:00
550462,16458.0,2011-04-18 13:22:00
C550463,13157.0,2011-04-18 13:28:00
550464,16550.0,2011-04-18 13:30:00
550465,16217.0,2011-04-18 13:31:00
C550466,14032.0,2011-04-18 13:34:00
550467,18009.0,2011-04-18 13:36:00
550468,16700.0,2011-04-18 13:43:00
550469,16399.0,2011-04-18 13:46:00
550470,,2011-04-18 13:49:00
550471,,2011-04-18 13:52:00
C550472,18009.0,2011-04-18 13:52:00
550473,14623.0,2011-04-18 13:54:00
550474,,2011-04-18 13:58:00
C550475,13798.0,2011-04-18 13:59:00
550476,15769.0,2011-04-18 14:00:00
550477,17338.0,2011-04-18 14:01:00
550478,15755.0,2011-04-18 14:01:00
550479,15625.0,2011-04-18 14:01:00
550480,13069.0,2011-04-18 14:05:00
550481,17634.0,2011-04-18 14:08:00
550483,16033.0,2011-04-18 14:12:00
C550482,17204.0,2011-04-18 14:12:00
C550484,16933.0,2011-04-18 14:14:00
C550485,13317.0,2011-04-18 14:15:00
C550486,16735.0,2011-04-18 14:16:00
550487,18219.0,2011-04-18 14:21:00
550488,16729.0,2011-04-18 14:27:00
C550489,16033.0,2011-04-18 14:30:00
550490,17054.0,2011-04-18 14:32:00
550491,16033.0,2011-04-18 14:37:00
550492,14180.0,2011-04-18 14:44:00
550493,15311.0,2011-04-18 14:50:00
C550494,15311.0,2011-04-18 14:54:00
550495,13769.0,2011-04-18 15:00:00
550496,,2011-04-18 15:05:00
550497,18064.0,2011-04-18 15:08:00
550498,14692.0,2011-04-18 15:14:00
550499,,2011-04-18 15:16:00
550500,,2011-04-18 15:26:00
550501,,2011-04-18 15:28:00
550502,,2011-04-18 15:29:00
550503,15508.0,2011-04-18 15:31:00
550504,16654.0,2011-04-18 15:43:00
C550511,13798.0,2011-04-18 16:25:00
550512,18069.0,2011-04-18 16:31:00
550513,16928.0,2011-04-18 16:37:00
550514,14631.0,2011-04-18 16:49:00
550515,14502.0,2011-04-18 17:29:00
550516,14502.0,2011-04-18 17:32:00
550517,14352.0,2011-04-19 08:17:00
550518,16628.0,2011-04-19 08:55:00
550519,13141.0,2011-04-19 09:31:00
550520,16170.0,2011-04-19 09:43:00
550521,13647.0,2011-04-19 09:49:00
550522,12947.0,2011-04-19 10:04:00
550523,15594.0,2011-04-19 10:08:00
550524,16422.0,2011-04-19 10:08:00
550525,14672.0,2011-04-19 10:19:00
550526,14309.0,2011-04-19 10:40:00
550527,12476.0,2011-04-19 10:48:00
550528,17663.0,2011-04-19 10:49:00
C550529,18102.0,2011-04-19 10:49:00
C550530,13082.0,2011-04-19 10:52:00
550531,13199.0,2011-04-19 10:59:00
550532,14606.0,2011-04-19 11:02:00
C550533,17071.0,2011-04-19 11:03:00
C550534,14326.0,2011-04-19 11:08:00
550535,14211.0,2011-04-19 11:19:00
C550536,16325.0,2011-04-19 11:20:00
C550537,15932.0,2011-04-19 11:25:00
C550538,17746.0,2011-04-19 11:26:00
550539,13479.0,2011-04-19 11:27:00
C550540,14339.0,2011-04-19 11:31:00
550541,,2011-04-19 11:33:00
550542,,2011-04-19 11:37:00
550560,14242.0,2011-04-19 11:46:00
550579,13266.0,2011-04-19 11:52:00
550606,12594.0,2011-04-19 12:08:00
550607,16919.0,2011-04-19 12:17:00
550608,12901.0,2011-04-19 12:19:00
C550609,14502.0,2011-04-19 12:21:00
550610,14502.0,2011-04-19 12:22:00
C550611,12569.0,2011-04-19 12:23:00
550612,14662.0,2011-04-19 12:26:00
550613,16180.0,2011-04-19 12:26:00
C550614,13735.0,2011-04-19 12:40:00
550615,16730.0,2011-04-19 12:41:00
550616,15140.0,2011-04-19 12:59:00
550617,13376.0,2011-04-19 13:03:00
550618,14156.0,2011-04-19 13:09:00
550619,15717.0,2011-04-19 13:21:00
550620,12585.0,2011-04-19 13:39:00
550621,13263.0,2011-04-19 13:41:00
550622,13735.0,2011-04-19 13:49:00
550623,13719.0,2011-04-19 13:56:00
550624,14201.0,2011-04-19 13:57:00
550625,12619.0,2011-04-19 14:02:00
550626,13184.0,2011-04-19 14:23:00
550627,16633.0,2011-04-19 14:36:00
550628,13101.0,2011-04-19 14:37:00
550629,13782.0,2011-04-19 14:48:00
550630,14298.0,2011-04-19 14:49:00
550631,15225.0,2011-04-19 14:51:00
550632,16907.0,2011-04-19 14:56:00
550633,17449.0,2011-04-19 14:57:00
550634,14298.0,2011-04-19 15:02:00
550635,18173.0,2011-04-19 15:20:00
550636,,2011-04-19 15:37:00
550637,14415.0,2011-04-19 15:39:00
550638,,2011-04-19 15:44:00
550639,14152.0,2011-04-19 15:46:00
550640,,2011-04-19 15:51:00
550641,,2011-04-19 15:53:00
C550642,15027.0,2011-04-19 16:09:00
550643,18116.0,2011-04-19 16:14:00
550644,12733.0,2011-04-19 16:19:00
550645,16098.0,2011-04-19 16:30:00
C550646,16873.0,2011-04-19 16:32:00
C550647,13134.0,2011-04-19 16:33:00
C550648,13134.0,2011-04-19 16:36:00
550649,13134.0,2011-04-19 16:37:00
C550650,18171.0,2011-04-19 16:39:00
550651,15436.0,2011-04-19 16:52:00
550655,17217.0,2011-04-19 17:19:00
550656,17652.0,2011-04-20 08:07:00
550657,18198.0,2011-04-20 08:24:00
550658,13576.0,2011-04-20 09:01:00
550659,17730.0,2011-04-20 09:02:00
550660,15179.0,2011-04-20 09:03:00
550661,12656.0,2011-04-20 09:20:00
550662,15078.0,2011-04-20 09:29:00
550663,15078.0,2011-04-20 09:30:00
550665,12530.0,2011-04-20 09:31:00
C550664,16923.0,2011-04-20 09:31:00
550666,17719.0,2011-04-20 09:35:00
550667,13027.0,2011-04-20 09:48:00
C550668,12457.0,2011-04-20 09:49:00
550669,16837.0,2011-04-20 10:04:00
550670,17734.0,2011-04-20 10:04:00
550671,12457.0,2011-04-20 10:10:00
C550672,12457.0,2011-04-20 10:10:00
550673,12971.0,2011-04-20 10:28:00
550674,12971.0,2011-04-20 10:29:00
550675,15260.0,2011-04-20 10:39:00
550701,14905.0,2011-04-20 10:48:00
C550709,12997.0,2011-04-20 10:53:00
550710,17450.0,2011-04-20 11:05:00
550711,18102.0,2011-04-20 11:06:00
550712,15159.0,2011-04-20 11:06:00
550713,15159.0,2011-04-20 11:11:00
550714,15249.0,2011-04-20 11:12:00
550723,17454.0,2011-04-20 11:19:00
550740,,2011-04-20 11:33:00
550750,13632.0,2011-04-20 11:45:00
C550751,15465.0,2011-04-20 11:48:00
C550752,13089.0,2011-04-20 11:49:00
550753,,2011-04-20 11:53:00
550754,15465.0,2011-04-20 11:57:00
550755,17548.0,2011-04-20 12:01:00
550756,14148.0,2011-04-20 12:02:00
550757,,2011-04-20 12:08:00
550758,,2011-04-20 12:09:00
550759,,2011-04-20 12:09:00
550760,,2011-04-20 12:09:00
550761,,2011-04-20 12:10:00
550762,,2011-04-20 12:10:00
550763,,2011-04-20 12:11:00
550764,14527.0,2011-04-20 12:26:00
550765,16103.0,2011-04-20 12:28:00
550766,17463.0,2011-04-20 12:30:00
550767,14776.0,2011-04-20 12:32:00
550768,15039.0,2011-04-20 12:44:00
550769,15984.0,2011-04-20 12:56:00
C550770,17856.0,2011-04-20 12:59:00
C550771,17856.0,2011-04-20 13:11:00
550772,17856.0,2011-04-20 13:13:00
550773,17567.0,2011-04-20 13:15:00
550774,14626.0,2011-04-20 13:18:00
550775,15805.0,2011-04-20 13:18:00
550776,15805.0,2011-04-20 13:19:00
550777,16558.0,2011-04-20 13:35:00
550778,14868.0,2011-04-20 13:36:00
550779,17511.0,2011-04-20 13:36:00
C550780,17211.0,2011-04-20 13:39:00
550781,13097.0,2011-04-20 13:43:00
550782,18246.0,2011-04-20 13:55:00
550783,13485.0,2011-04-20 13:58:00
550784,13269.0,2011-04-20 13:59:00
550785,15517.0,2011-04-20 14:02:00
550786,16672.0,2011-04-20 14:06:00
C550787,17450.0,2011-04-20 14:08:00
550796,17211.0,2011-04-20 14:38:00
550797,12901.0,2011-04-20 14:40:00
550798,15290.0,2011-04-20 14:41:00
550799,17115.0,2011-04-20 14:46:00
550800,,2011-04-20 14:48:00
550801,17402.0,2011-04-20 15:04:00
550802,17120.0,2011-04-20 15:21:00
550803,18177.0,2011-04-20 15:25:00
550804,16676.0,2011-04-20 15:32:00
550805,13162.0,2011-04-20 15:38:00
550806,14334.0,2011-04-20 15:44:00
C550807,13717.0,2011-04-20 15:56:00
C550808,14323.0,2011-04-20 15:57:00
C550809,14189.0,2011-04-20 15:58:00
C550810,15135.0,2011-04-20 15:58:00
550811,16011.0,2011-04-20 16:04:00
C550812,15655.0,2011-04-20 16:28:00
C550814,16611.0,2011-04-20 16:41:00
550815,,2011-04-20 16:42:00
550817,17946.0,2011-04-20 17:00:00
550818,15912.0,2011-04-20 17:10:00
550819,17530.0,2011-04-20 17:37:00
550820,13148.0,2011-04-21 08:43:00
550821,12506.0,2011-04-21 08:54:00
550822,14001.0,2011-04-21 09:26:00
550823,16133.0,2011-04-21 09:36:00
550824,18177.0,2011-04-21 10:00:00
C550825,18177.0,2011-04-21 10:00:00
550826,17158.0,2011-04-21 10:12:00
550827,12670.0,2011-04-21 10:16:00
550828,17315.0,2011-04-21 10:19:00
550829,17841.0,2011-04-21 10:19:00
550830,13534.0,2011-04-21 10:29:00
550831,13534.0,2011-04-21 10:29:00
550832,17588.0,2011-04-21 10:31:00
550833,15860.0,2011-04-21 10:48:00
550834,14730.0,2011-04-21 10:51:00
550835,15034.0,2011-04-21 10:52:00
550836,14759.0,2011-04-21 10:55:00
550837,15034.0,2011-04-21 11:03:00
550838,14577.0,2011-04-21 11:31:00
550885,16185.0,2011-04-21 11:59:00
550890,14711.0,2011-04-21 12:00:00
550898,,2011-04-21 12:07:00
550899,13505.0,2011-04-21 12:07:00
550900,16553.0,2011-04-21 12:11:00
550901,13389.0,2011-04-21 12:12:00
550906,14298.0,2011-04-21 12:34:00
550907,13798.0,2011-04-21 12:35:00
550908,,2011-04-21 12:39:00
550911,12354.0,2011-04-21 13:11:00
550912,13267.0,2011-04-21 13:17:00
550913,17631.0,2011-04-21 13:22:00
550914,17061.0,2011-04-21 13:29:00
550915,13263.0,2011-04-21 13:30:00
550916,17718.0,2011-04-21 13:39:00
550917,17381.0,2011-04-21 13:40:00
550918,17630.0,2011-04-21 14:03:00
550919,14735.0,2011-04-21 14:06:00
550920,14735.0,2011-04-21 14:07:00
550921,14770.0,2011-04-21 14:21:00
550922,,2011-04-21 14:29:00
550923,13748.0,2011-04-21 14:30:00
550924,12664.0,2011-04-21 14:33:00
550925,17061.0,2011-04-21 14:37:00
550926,,2011-04-21 14:39:00
550927,,2011-04-21 14:40:00
550928,,2011-04-21 14:41:00
550929,,2011-04-21 14:41:00
550930,,2011-04-21 14:41:00
550931,,2011-04-21 14:59:00
C550932,,2011-04-21 15:12:00
C550933,,2011-04-21 15:13:00
550934,16163.0,2011-04-21 15:15:00
550936,13495.0,2011-04-21 15:15:00
C550935,,2011-04-21 15:15:00
550937,13223.0,2011-04-21 15:16:00
550938,16019.0,2011-04-21 15:16:00
550939,16146.0,2011-04-21 15:25:00
550940,18008.0,2011-04-21 15:26:00
550941,17109.0,2011-04-21 15:46:00
550942,16587.0,2011-04-21 15:51:00
550943,,2011-04-21 15:51:00
550944,17109.0,2011-04-21 15:51:00
550945,,2011-04-21 15:52:00
550946,12708.0,2011-04-21 15:52:00
550947,,2011-04-21 15:55:00
550948,,2011-04-21 15:56:00
550949,17961.0,2011-04-21 16:01:00
550950,,2011-04-21 16:14:00
550951,,2011-04-21 16:15:00
550952,,2011-04-21 16:16:00
550953,,2011-04-21 16:17:00
550954,,2011-04-21 16:18:00
550955,14189.0,2011-04-21 16:26:00
550956,17179.0,2011-04-21 16:37:00
550957,18283.0,2011-04-21 16:37:00
550958,15281.0,2011-04-21 16:37:00
C550959,15594.0,2011-04-21 16:38:00
550960,12622.0,2011-04-21 16:39:00
C550961,14428.0,2011-04-21 16:40:00
C550962,14834.0,2011-04-21 16:42:00
550963,,2011-04-21 16:46:00
550964,15856.0,2011-04-21 16:48:00
550965,16750.0,2011-04-21 16:53:00
C550966,17663.0,2011-04-21 16:57:00
550967,12971.0,2011-04-21 16:58:00
550968,14961.0,2011-04-21 16:59:00
C550969,14152.0,2011-04-21 17:00:00
550970,,2011-04-21 17:02:00
550971,13482.0,2011-04-21 17:03:00
550972,14031.0,2011-04-21 17:05:00
550973,14031.0,2011-04-21 17:06:00
550974,13862.0,2011-04-21 17:10:00
550975,,2011-04-21 17:28:00
550976,,2011-04-21 17:28:00
550977,,2011-04-21 17:29:00
550978,13983.0,2011-04-21 17:31:00
550979,,2011-04-21 17:31:00
550980,,2011-04-21 17:31:00
550981,,2011-04-21 17:32:00
550982,,2011-04-21 17:33:00
550983,,2011-04-21 17:34:00
550984,,2011-04-21 17:35:00
550985,,2011-04-21 17:40:00
550986,,2011-04-21 18:06:00
550987,,2011-04-21 18:10:00
550988,14231.0,2011-04-21 18:10:00
550989,13969.0,2011-04-21 18:22:00
550990,16553.0,2011-04-21 18:31:00
550991,14060.0,2011-04-21 18:59:00
550992,14512.0,2011-04-21 19:05:00
550993,15810.0,2011-04-21 19:51:00
550994,14562.0,2011-04-21 19:55:00
550995,16722.0,2011-04-26 08:33:00
550996,16681.0,2011-04-26 08:57:00
550997,17735.0,2011-04-26 09:04:00
550998,12414.0,2011-04-26 09:12:00
550999,17670.0,2011-04-26 09:12:00
551000,18172.0,2011-04-26 09:15:00
551001,13408.0,2011-04-26 09:31:00
551002,16834.0,2011-04-26 09:37:00
551003,16456.0,2011-04-26 09:44:00
551004,,2011-04-26 09:48:00
551005,,2011-04-26 09:48:00
551006,,2011-04-26 09:48:00
551007,,2011-04-26 09:49:00
551008,,2011-04-26 09:50:00
551009,,2011-04-26 09:50:00
551010,,2011-04-26 09:52:00
551011,17090.0,2011-04-26 10:23:00
551012,,2011-04-26 10:32:00
551013,15108.0,2011-04-26 10:54:00
551014,13209.0,2011-04-26 11:04:00
C551015,12753.0,2011-04-26 11:06:00
551016,17975.0,2011-04-26 11:09:00
C551017,17975.0,2011-04-26 11:16:00
551019,,2011-04-26 11:19:00
551020,,2011-04-26 11:19:00
C551018,12705.0,2011-04-26 11:19:00
551021,13798.0,2011-04-26 11:25:00
551028,13842.0,2011-04-26 11:30:00
551033,15039.0,2011-04-26 11:32:00
551035,15065.0,2011-04-26 11:34:00
551054,12429.0,2011-04-26 11:44:00
551055,15903.0,2011-04-26 11:51:00
551056,16442.0,2011-04-26 11:51:00
551057,16942.0,2011-04-26 11:59:00
551058,14606.0,2011-04-26 12:07:00
551059,13668.0,2011-04-26 12:08:00
551060,16356.0,2011-04-26 12:12:00
C551061,16356.0,2011-04-26 12:13:00
551062,18092.0,2011-04-26 12:16:00
551085,14854.0,2011-04-26 12:29:00
551088,14640.0,2011-04-26 12:31:00
551124,15738.0,2011-04-26 12:47:00
551125,17277.0,2011-04-26 12:47:00
551126,,2011-04-26 12:47:00
551133,16656.0,2011-04-26 13:00:00
551134,16729.0,2011-04-26 13:02:00
551135,16729.0,2011-04-26 13:04:00
551136,15301.0,2011-04-26 13:05:00
551137,15581.0,2011-04-26 13:05:00
551138,17061.0,2011-04-26 13:06:00
C551139,17061.0,2011-04-26 13:10:00
C551140,17613.0,2011-04-26 13:11:00
551141,17061.0,2011-04-26 13:12:00
551142,17613.0,2011-04-26 13:22:00
551143,13092.0,2011-04-26 13:25:00
551144,13695.0,2011-04-26 13:36:00
551145,16168.0,2011-04-26 13:37:00
551146,13199.0,2011-04-26 13:45:00
551147,14210.0,2011-04-26 14:07:00
551148,15939.0,2011-04-26 14:12:00
551149,13184.0,2011-04-26 14:19:00
551150,18144.0,2011-04-26 14:37:00
551151,18144.0,2011-04-26 14:38:00
551152,13230.0,2011-04-26 14:47:00
551158,16823.0,2011-04-26 15:00:00
551159,16203.0,2011-04-26 15:02:00
551160,15237.0,2011-04-26 15:04:00
