CustomerID,Country,first_invoices_time
14669.0,United Kingdom,2011-01-11 12:30:00
18095.0,United Kingdom,2011-01-11 12:37:00
15518.0,United Kingdom,2011-01-11 12:50:00
15749.0,United Kingdom,2011-01-11 12:55:00
14209.0,United Kingdom,2011-01-11 12:56:00
15569.0,United Kingdom,2011-01-11 13:26:00
12728.0,France,2011-01-11 13:31:00
17569.0,United Kingdom,2011-01-11 14:15:00
13784.0,United Kingdom,2011-01-11 14:38:00
12724.0,France,2011-01-11 15:00:00
13862.0,United Kingdom,2011-01-11 15:13:00
16235.0,United Kingdom,2011-01-11 15:42:00
16791.0,United Kingdom,2011-01-11 15:42:00
14270.0,United Kingdom,2011-01-12 09:33:00
12665.0,Germany,2011-01-12 09:41:00
12523.0,France,2011-01-12 09:43:00
16655.0,United Kingdom,2011-01-12 10:16:00
16359.0,United Kingdom,2011-01-12 10:49:00
16554.0,United Kingdom,2011-01-12 12:40:00
12359.0,Cyprus,2011-01-12 12:43:00
15939.0,United Kingdom,2011-01-12 12:43:00
14587.0,United Kingdom,2011-01-12 13:16:00
14715.0,United Kingdom,2011-01-12 13:27:00
14185.0,United Kingdom,2011-01-12 13:52:00
12437.0,France,2011-01-12 14:13:00
14040.0,United Kingdom,2011-01-12 14:57:00
12652.0,France,2011-01-12 15:00:00
14514.0,United Kingdom,2011-01-12 15:22:00
15171.0,United Kingdom,2011-01-12 15:36:00
14167.0,United Kingdom,2011-01-12 15:44:00
17048.0,United Kingdom,2011-01-12 16:51:00
17364.0,United Kingdom,2011-01-12 16:57:00
13284.0,United Kingdom,2011-01-13 09:23:00
16500.0,United Kingdom,2011-01-13 10:28:00
12951.0,United Kingdom,2011-01-13 10:33:00
15835.0,United Kingdom,2011-01-13 10:35:00
18190.0,United Kingdom,2011-01-13 10:35:00
13993.0,United Kingdom,2011-01-13 10:43:00
14114.0,United Kingdom,2011-01-13 11:05:00
15447.0,United Kingdom,2011-01-13 11:26:00
16315.0,United Kingdom,2011-01-13 11:57:00
14978.0,United Kingdom,2011-01-13 12:03:00
15510.0,United Kingdom,2011-01-13 12:10:00
16395.0,United Kingdom,2011-01-13 12:10:00
13614.0,United Kingdom,2011-01-13 12:37:00
13246.0,United Kingdom,2011-01-13 13:36:00
15687.0,United Kingdom,2011-01-13 15:13:00
16493.0,United Kingdom,2011-01-14 08:16:00
12490.0,France,2011-01-14 09:13:00
12672.0,France,2011-01-14 09:20:00
13385.0,United Kingdom,2011-01-14 09:52:00
15626.0,United Kingdom,2011-01-14 10:10:00
12553.0,France,2011-01-14 10:42:00
15213.0,United Kingdom,2011-01-14 11:05:00
14175.0,United Kingdom,2011-01-14 12:22:00
18106.0,United Kingdom,2011-01-14 12:23:00
15033.0,United Kingdom,2011-01-14 13:28:00
14329.0,United Kingdom,2011-01-14 13:42:00
16401.0,United Kingdom,2011-01-16 10:56:00
16206.0,United Kingdom,2011-01-16 11:07:00
13782.0,United Kingdom,2011-01-16 11:08:00
12924.0,United Kingdom,2011-01-16 11:49:00
16593.0,United Kingdom,2011-01-16 12:11:00
13700.0,United Kingdom,2011-01-16 13:18:00
13064.0,United Kingdom,2011-01-16 13:41:00
13048.0,United Kingdom,2011-01-16 14:36:00
18069.0,United Kingdom,2011-01-16 14:48:00
13634.0,United Kingdom,2011-01-16 15:30:00
16843.0,United Kingdom,2011-01-16 16:10:00
17064.0,United Kingdom,2011-01-16 16:10:00
17609.0,United Kingdom,2011-01-16 16:23:00
15673.0,United Kingdom,2011-01-16 16:25:00
12626.0,Germany,2011-01-17 11:01:00
14976.0,United Kingdom,2011-01-17 11:09:00
12388.0,Australia,2011-01-17 11:12:00
13527.0,United Kingdom,2011-01-17 11:17:00
15696.0,United Kingdom,2011-01-17 11:24:00
15316.0,United Kingdom,2011-01-17 11:34:00
12673.0,Germany,2011-01-17 11:46:00
15296.0,United Kingdom,2011-01-17 11:57:00
17988.0,United Kingdom,2011-01-17 11:59:00
12820.0,United Kingdom,2011-01-17 12:34:00
13001.0,United Kingdom,2011-01-17 12:45:00
14101.0,United Kingdom,2011-01-17 13:09:00
14238.0,United Kingdom,2011-01-17 14:40:00
17730.0,United Kingdom,2011-01-17 14:49:00
13929.0,United Kingdom,2011-01-17 15:11:00
14657.0,United Kingdom,2011-01-17 15:19:00
13859.0,United Kingdom,2011-01-17 16:14:00
18212.0,United Kingdom,2011-01-17 16:14:00
14292.0,United Kingdom,2011-01-17 16:20:00
13883.0,United Kingdom,2011-01-17 16:45:00
18233.0,United Kingdom,2011-01-18 08:44:00
17018.0,United Kingdom,2011-01-18 08:46:00
14242.0,United Kingdom,2011-01-18 08:53:00
12356.0,Portugal,2011-01-18 09:50:00
12346.0,United Kingdom,2011-01-18 10:01:00
13898.0,United Kingdom,2011-01-18 10:28:00
16948.0,United Kingdom,2011-01-18 10:58:00
16997.0,United Kingdom,2011-01-18 11:51:00
12527.0,Germany,2011-01-18 12:05:00
15395.0,United Kingdom,2011-01-18 12:40:00
12510.0,Spain,2011-01-18 14:04:00
13693.0,United Kingdom,2011-01-18 15:21:00
13263.0,United Kingdom,2011-01-18 16:31:00
14428.0,United Kingdom,2011-01-18 16:39:00
12451.0,Switzerland,2011-01-19 09:05:00
12422.0,Australia,2011-01-19 09:13:00
17708.0,United Kingdom,2011-01-19 10:09:00
14090.0,United Kingdom,2011-01-19 10:51:00
15606.0,United Kingdom,2011-01-19 12:07:00
15831.0,United Kingdom,2011-01-19 14:44:00
13310.0,United Kingdom,2011-01-19 14:50:00
14916.0,United Kingdom,2011-01-19 15:30:00
17602.0,United Kingdom,2011-01-19 16:18:00
14572.0,United Kingdom,2011-01-19 17:21:00
13502.0,United Kingdom,2011-01-20 09:03:00
14784.0,United Kingdom,2011-01-20 09:25:00
15938.0,United Kingdom,2011-01-20 10:11:00
12637.0,France,2011-01-20 10:47:00
17418.0,United Kingdom,2011-01-20 11:39:00
14779.0,United Kingdom,2011-01-20 12:04:00
16321.0,Australia,2011-01-20 12:11:00
15262.0,United Kingdom,2011-01-20 12:16:00
17862.0,United Kingdom,2011-01-20 12:23:00
16892.0,United Kingdom,2011-01-20 13:19:00
12402.0,Belgium,2011-01-20 13:49:00
17771.0,United Kingdom,2011-01-20 14:13:00
15422.0,United Kingdom,2011-01-20 14:17:00
14770.0,United Kingdom,2011-01-20 15:00:00
16912.0,United Kingdom,2011-01-20 15:42:00
15174.0,United Kingdom,2011-01-21 09:06:00
14895.0,United Kingdom,2011-01-21 09:26:00
12594.0,Italy,2011-01-21 09:52:00
17504.0,United Kingdom,2011-01-21 11:09:00
16387.0,United Kingdom,2011-01-21 11:34:00
12664.0,Finland,2011-01-21 11:42:00
16618.0,United Kingdom,2011-01-21 11:55:00
17277.0,United Kingdom,2011-01-21 12:37:00
14088.0,United Kingdom,2011-01-21 13:07:00
17094.0,United Kingdom,2011-01-21 13:09:00
14692.0,United Kingdom,2011-01-21 13:47:00
12970.0,United Kingdom,2011-01-21 14:04:00
17889.0,United Kingdom,2011-01-21 17:14:00
17644.0,United Kingdom,2011-01-21 17:18:00
17714.0,United Kingdom,2011-01-23 10:32:00
12916.0,United Kingdom,2011-01-23 10:43:00
17769.0,United Kingdom,2011-01-23 11:15:00
14450.0,United Kingdom,2011-01-23 11:53:00
16085.0,United Kingdom,2011-01-23 12:07:00
13659.0,United Kingdom,2011-01-23 12:08:00
15167.0,United Kingdom,2011-01-23 12:41:00
15443.0,United Kingdom,2011-01-23 13:25:00
14224.0,United Kingdom,2011-01-23 13:58:00
13742.0,United Kingdom,2011-01-23 14:59:00
17673.0,United Kingdom,2011-01-23 15:16:00
12727.0,France,2011-01-23 15:17:00
14068.0,United Kingdom,2011-01-23 16:02:00
13068.0,United Kingdom,2011-01-24 08:20:00
14368.0,United Kingdom,2011-01-24 09:52:00
15497.0,United Kingdom,2011-01-24 10:01:00
12559.0,Germany,2011-01-24 10:12:00
13819.0,United Kingdom,2011-01-24 10:38:00
14501.0,United Kingdom,2011-01-24 10:43:00
14782.0,United Kingdom,2011-01-24 11:12:00
17861.0,United Kingdom,2011-01-24 11:34:00
14439.0,Greece,2011-01-24 11:39:00
18161.0,United Kingdom,2011-01-24 11:56:00
15820.0,United Kingdom,2011-01-24 12:00:00
18136.0,United Kingdom,2011-01-24 12:08:00
16660.0,United Kingdom,2011-01-24 12:44:00
12693.0,Germany,2011-01-24 12:58:00
12625.0,Germany,2011-01-24 13:27:00
13396.0,United Kingdom,2011-01-24 13:37:00
12935.0,United Kingdom,2011-01-24 13:58:00
16730.0,United Kingdom,2011-01-24 14:01:00
14541.0,United Kingdom,2011-01-24 14:16:00
13551.0,United Kingdom,2011-01-24 14:46:00
12421.0,Spain,2011-01-24 15:09:00
15797.0,United Kingdom,2011-01-24 15:47:00
15052.0,United Kingdom,2011-01-24 15:52:00
14130.0,United Kingdom,2011-01-24 16:05:00
15222.0,United Kingdom,2011-01-25 08:03:00
13615.0,United Kingdom,2011-01-25 08:21:00
13901.0,United Kingdom,2011-01-25 09:01:00
13158.0,United Kingdom,2011-01-25 09:58:00
14257.0,United Kingdom,2011-01-25 10:49:00
15218.0,United Kingdom,2011-01-25 11:20:00
15110.0,United Kingdom,2011-01-25 11:41:00
14534.0,United Kingdom,2011-01-25 11:47:00
15967.0,United Kingdom,2011-01-25 11:57:00
16757.0,United Kingdom,2011-01-25 11:59:00
12854.0,United Kingdom,2011-01-25 12:11:00
13815.0,Germany,2011-01-25 12:16:00
18008.0,United Kingdom,2011-01-25 12:26:00
18277.0,United Kingdom,2011-01-25 12:34:00
14389.0,United Kingdom,2011-01-25 12:45:00
13703.0,United Kingdom,2011-01-25 13:10:00
15339.0,United Kingdom,2011-01-25 13:15:00
12744.0,Singapore,2011-01-25 13:26:00
16222.0,United Kingdom,2011-01-25 13:38:00
13168.0,United Kingdom,2011-01-25 13:55:00
14341.0,United Kingdom,2011-01-25 13:55:00
16943.0,United Kingdom,2011-01-25 14:00:00
17515.0,United Kingdom,2011-01-25 14:33:00
17082.0,United Kingdom,2011-01-25 14:36:00
14248.0,United Kingdom,2011-01-25 14:45:00
12609.0,Germany,2011-01-25 15:13:00
13002.0,United Kingdom,2011-01-25 15:18:00
16133.0,United Kingdom,2011-01-25 15:55:00
13049.0,United Kingdom,2011-01-25 16:33:00
14548.0,United Kingdom,2011-01-26 08:38:00
13405.0,United Kingdom,2011-01-26 09:27:00
14049.0,United Kingdom,2011-01-26 10:30:00
16043.0,United Kingdom,2011-01-26 11:14:00
15812.0,United Kingdom,2011-01-26 12:12:00
13837.0,United Kingdom,2011-01-26 12:15:00
17118.0,United Kingdom,2011-01-26 12:19:00
14616.0,United Kingdom,2011-01-26 12:42:00
14233.0,United Kingdom,2011-01-26 12:43:00
17075.0,United Kingdom,2011-01-26 13:20:00
16714.0,United Kingdom,2011-01-26 13:40:00
13098.0,United Kingdom,2011-01-26 13:46:00
17027.0,United Kingdom,2011-01-26 14:19:00
12591.0,Italy,2011-01-26 14:35:00
17786.0,United Kingdom,2011-01-26 14:35:00
16124.0,United Kingdom,2011-01-26 14:45:00
16409.0,United Kingdom,2011-01-26 14:51:00
13754.0,United Kingdom,2011-01-26 14:58:00
15227.0,United Kingdom,2011-01-26 15:31:00
12997.0,United Kingdom,2011-01-26 15:49:00
15215.0,United Kingdom,2011-01-26 17:25:00
16918.0,United Kingdom,2011-01-26 17:37:00
16882.0,United Kingdom,2011-01-26 17:43:00
14442.0,Channel Islands,2011-01-27 09:33:00
16496.0,United Kingdom,2011-01-27 09:42:00
12764.0,Lebanon,2011-01-27 10:19:00
17311.0,United Kingdom,2011-01-27 10:56:00
15910.0,United Kingdom,2011-01-27 11:55:00
16949.0,United Kingdom,2011-01-27 12:11:00
14970.0,United Kingdom,2011-01-27 12:23:00
14701.0,United Kingdom,2011-01-27 12:40:00
12645.0,Germany,2011-01-27 13:08:00
12468.0,Germany,2011-01-27 13:29:00
16767.0,United Kingdom,2011-01-27 13:38:00
14738.0,United Kingdom,2011-01-27 14:10:00
17540.0,United Kingdom,2011-01-27 14:35:00
14239.0,United Kingdom,2011-01-27 14:45:00
18125.0,United Kingdom,2011-01-27 15:02:00
13328.0,United Kingdom,2011-01-27 15:22:00
15549.0,United Kingdom,2011-01-27 15:38:00
15864.0,United Kingdom,2011-01-27 16:43:00
14662.0,United Kingdom,2011-01-27 17:41:00
17180.0,United Kingdom,2011-01-27 18:05:00
15057.0,United Kingdom,2011-01-28 09:09:00
12574.0,France,2011-01-28 09:20:00
13330.0,United Kingdom,2011-01-28 10:08:00
13552.0,United Kingdom,2011-01-28 10:10:00
12853.0,United Kingdom,2011-01-28 10:28:00
13538.0,United Kingdom,2011-01-28 10:40:00
16755.0,United Kingdom,2011-01-28 10:47:00
14133.0,United Kingdom,2011-01-28 11:27:00
16523.0,United Kingdom,2011-01-28 12:06:00
14659.0,United Kingdom,2011-01-28 12:43:00
13141.0,United Kingdom,2011-01-28 13:04:00
15365.0,United Kingdom,2011-01-28 13:08:00
13707.0,United Kingdom,2011-01-28 13:27:00
13709.0,United Kingdom,2011-01-28 14:57:00
17329.0,United Kingdom,2011-01-28 15:29:00
14805.0,United Kingdom,2011-01-30 10:43:00
16897.0,United Kingdom,2011-01-30 11:52:00
15579.0,United Kingdom,2011-01-30 12:09:00
14595.0,United Kingdom,2011-01-30 13:36:00
13161.0,United Kingdom,2011-01-30 14:03:00
15415.0,United Kingdom,2011-01-30 14:13:00
17431.0,United Kingdom,2011-01-30 14:36:00
17463.0,United Kingdom,2011-01-30 15:48:00
14502.0,United Kingdom,2011-01-30 15:52:00
12528.0,Germany,2011-01-31 09:05:00
15448.0,United Kingdom,2011-01-31 10:42:00
17314.0,United Kingdom,2011-01-31 11:25:00
17373.0,United Kingdom,2011-01-31 11:46:00
18145.0,United Kingdom,2011-01-31 12:10:00
14467.0,United Kingdom,2011-01-31 12:35:00
12908.0,United Kingdom,2011-01-31 12:36:00
14776.0,United Kingdom,2011-01-31 13:17:00
15144.0,United Kingdom,2011-01-31 13:17:00
16403.0,United Kingdom,2011-01-31 13:39:00
16407.0,United Kingdom,2011-01-31 14:02:00
17619.0,United Kingdom,2011-01-31 14:18:00
12778.0,Netherlands,2011-01-31 14:35:00
17256.0,United Kingdom,2011-01-31 14:53:00
17604.0,United Kingdom,2011-01-31 15:09:00
14006.0,United Kingdom,2011-01-31 15:11:00
13600.0,United Kingdom,2011-01-31 15:27:00
15058.0,United Kingdom,2011-01-31 15:35:00
17147.0,United Kingdom,2011-02-01 09:36:00
13881.0,United Kingdom,2011-02-01 10:14:00
16612.0,United Kingdom,2011-02-01 10:38:00
14627.0,United Kingdom,2011-02-01 10:49:00
17356.0,United Kingdom,2011-02-01 11:07:00
12477.0,Germany,2011-02-01 11:09:00
12836.0,United Kingdom,2011-02-01 11:19:00
13939.0,United Kingdom,2011-02-01 11:30:00
16745.0,United Kingdom,2011-02-01 11:31:00
13606.0,United Kingdom,2011-02-01 11:42:00
13494.0,United Kingdom,2011-02-01 11:58:00
12929.0,United Kingdom,2011-02-01 12:08:00
16419.0,United Kingdom,2011-02-01 12:25:00
17035.0,United Kingdom,2011-02-01 12:27:00
15203.0,United Kingdom,2011-02-01 12:29:00
16515.0,United Kingdom,2011-02-01 13:09:00
12373.0,Austria,2011-02-01 13:10:00
18202.0,United Kingdom,2011-02-01 13:36:00
12775.0,Netherlands,2011-02-01 13:45:00
14549.0,United Kingdom,2011-02-01 13:47:00
15981.0,United Kingdom,2011-02-01 13:50:00
16110.0,United Kingdom,2011-02-01 14:01:00
17376.0,United Kingdom,2011-02-01 14:12:00
13110.0,United Kingdom,2011-02-01 15:24:00
16716.0,United Kingdom,2011-02-01 15:35:00
12676.0,Sweden,2011-02-01 15:41:00
15940.0,United Kingdom,2011-02-01 16:18:00
15971.0,United Kingdom,2011-02-01 16:47:00
14665.0,United Kingdom,2011-02-02 09:08:00
14457.0,United Kingdom,2011-02-02 09:39:00
15589.0,United Kingdom,2011-02-02 10:46:00
14411.0,United Kingdom,2011-02-02 10:56:00
17560.0,United Kingdom,2011-02-02 11:14:00
15226.0,United Kingdom,2011-02-02 11:41:00
14460.0,United Kingdom,2011-02-02 11:54:00
16156.0,United Kingdom,2011-02-02 12:02:00
13728.0,United Kingdom,2011-02-02 12:09:00
14127.0,United Kingdom,2011-02-02 12:26:00
16378.0,United Kingdom,2011-02-02 12:42:00
13894.0,United Kingdom,2011-02-02 12:54:00
13824.0,United Kingdom,2011-02-02 13:07:00
18250.0,United Kingdom,2011-02-02 13:16:00
15270.0,United Kingdom,2011-02-02 13:25:00
14188.0,United Kingdom,2011-02-02 13:46:00
18017.0,United Kingdom,2011-02-02 13:57:00
15421.0,United Kingdom,2011-02-02 14:36:00
17446.0,United Kingdom,2011-02-02 14:40:00
12414.0,Austria,2011-02-02 14:51:00
14798.0,United Kingdom,2011-02-02 15:26:00
12990.0,United Kingdom,2011-02-02 15:39:00
12350.0,Norway,2011-02-02 16:01:00
16992.0,United Kingdom,2011-02-02 16:31:00
17337.0,United Kingdom,2011-02-02 17:06:00
16405.0,United Kingdom,2011-02-02 17:08:00
17071.0,United Kingdom,2011-02-03 08:18:00
13873.0,United Kingdom,2011-02-03 09:37:00
17362.0,United Kingdom,2011-02-03 10:26:00
13394.0,United Kingdom,2011-02-03 10:39:00
12502.0,Spain,2011-02-03 10:41:00
16333.0,United Kingdom,2011-02-03 10:50:00
16030.0,United Kingdom,2011-02-03 11:28:00
14044.0,United Kingdom,2011-02-03 11:39:00
13800.0,United Kingdom,2011-02-03 12:27:00
17672.0,United Kingdom,2011-02-03 13:29:00
12464.0,Belgium,2011-02-03 13:30:00
13581.0,United Kingdom,2011-02-03 14:41:00
14540.0,United Kingdom,2011-02-03 15:02:00
13539.0,United Kingdom,2011-02-03 15:23:00
15885.0,United Kingdom,2011-02-03 15:28:00
14497.0,United Kingdom,2011-02-03 17:01:00
17507.0,United Kingdom,2011-02-03 18:08:00
13208.0,United Kingdom,2011-02-03 19:32:00
17334.0,United Kingdom,2011-02-04 09:03:00
13871.0,United Kingdom,2011-02-04 09:30:00
16938.0,United Kingdom,2011-02-04 09:34:00
12754.0,Japan,2011-02-04 10:31:00
12410.0,Switzerland,2011-02-04 10:38:00
17929.0,United Kingdom,2011-02-04 11:40:00
14778.0,United Kingdom,2011-02-04 11:43:00
17517.0,United Kingdom,2011-02-04 11:48:00
17226.0,United Kingdom,2011-02-04 11:52:00
13137.0,United Kingdom,2011-02-04 11:54:00
13725.0,United Kingdom,2011-02-04 12:18:00
13309.0,United Kingdom,2011-02-04 12:29:00
12842.0,United Kingdom,2011-02-04 12:36:00
16109.0,United Kingdom,2011-02-04 12:37:00
17291.0,United Kingdom,2011-02-04 13:04:00
15090.0,United Kingdom,2011-02-04 14:03:00
15199.0,United Kingdom,2011-02-04 14:04:00
13911.0,United Kingdom,2011-02-04 14:46:00
14194.0,United Kingdom,2011-02-04 14:51:00
14842.0,United Kingdom,2011-02-04 15:32:00
13584.0,United Kingdom,2011-02-06 12:49:00
17105.0,United Kingdom,2011-02-06 14:46:00
14438.0,United Kingdom,2011-02-06 14:56:00
12956.0,United Kingdom,2011-02-06 16:08:00
15781.0,United Kingdom,2011-02-07 09:15:00
14410.0,United Kingdom,2011-02-07 09:36:00
14600.0,United Kingdom,2011-02-07 09:48:00
17302.0,United Kingdom,2011-02-07 10:14:00
17613.0,United Kingdom,2011-02-07 11:20:00
13334.0,United Kingdom,2011-02-07 11:42:00
13955.0,United Kingdom,2011-02-07 12:24:00
17162.0,United Kingdom,2011-02-07 12:27:00
17774.0,United Kingdom,2011-02-07 13:13:00
13809.0,Cyprus,2011-02-07 13:15:00
15407.0,United Kingdom,2011-02-07 13:18:00
15577.0,United Kingdom,2011-02-07 13:32:00
16332.0,United Kingdom,2011-02-07 14:16:00
14048.0,United Kingdom,2011-02-07 14:53:00
14475.0,United Kingdom,2011-02-08 10:12:00
17859.0,United Kingdom,2011-02-08 10:32:00
12576.0,Poland,2011-02-08 11:31:00
15753.0,United Kingdom,2011-02-08 12:41:00
12599.0,France,2011-02-08 13:28:00
14562.0,United Kingdom,2011-02-08 14:45:00
16951.0,United Kingdom,2011-02-08 14:58:00
16998.0,United Kingdom,2011-02-08 15:42:00
13133.0,United Kingdom,2011-02-08 15:48:00
17881.0,United Kingdom,2011-02-08 17:16:00
15843.0,United Kingdom,2011-02-09 10:19:00
17083.0,United Kingdom,2011-02-09 11:38:00
15970.0,United Kingdom,2011-02-09 12:08:00
13590.0,United Kingdom,2011-02-09 13:25:00
17537.0,United Kingdom,2011-02-09 13:37:00
12401.0,Belgium,2011-02-09 13:50:00
12462.0,Spain,2011-02-09 14:44:00
17843.0,United Kingdom,2011-02-09 15:33:00
13706.0,United Kingdom,2011-02-10 09:21:00
17940.0,United Kingdom,2011-02-10 09:29:00
17686.0,United Kingdom,2011-02-10 10:18:00
14431.0,United Kingdom,2011-02-10 10:40:00
15809.0,United Kingdom,2011-02-10 11:16:00
12561.0,Germany,2011-02-10 11:39:00
14465.0,United Kingdom,2011-02-10 12:13:00
18093.0,United Kingdom,2011-02-10 12:15:00
16027.0,United Kingdom,2011-02-10 12:19:00
12857.0,United Kingdom,2011-02-10 12:32:00
16425.0,United Kingdom,2011-02-10 14:30:00
16842.0,United Kingdom,2011-02-10 14:51:00
15796.0,United Kingdom,2011-02-10 15:40:00
14555.0,United Kingdom,2011-02-10 17:19:00
15114.0,United Kingdom,2011-02-11 08:45:00
15133.0,United Kingdom,2011-02-11 10:38:00
17705.0,United Kingdom,2011-02-11 10:57:00
18087.0,United Kingdom,2011-02-11 11:24:00
12897.0,United Kingdom,2011-02-11 11:40:00
17512.0,United Kingdom,2011-02-11 12:22:00
15550.0,United Kingdom,2011-02-11 12:49:00
14676.0,United Kingdom,2011-02-11 13:38:00
12505.0,Italy,2011-02-11 13:39:00
18159.0,United Kingdom,2011-02-11 14:26:00
14304.0,United Kingdom,2011-02-11 14:48:00
15638.0,United Kingdom,2011-02-11 15:12:00
12943.0,United Kingdom,2011-02-11 15:13:00
13875.0,United Kingdom,2011-02-11 15:39:00
15406.0,United Kingdom,2011-02-11 16:19:00
18084.0,United Kingdom,2011-02-11 16:30:00
17282.0,United Kingdom,2011-02-13 11:36:00
16434.0,United Kingdom,2011-02-13 12:17:00
17050.0,United Kingdom,2011-02-13 12:41:00
13171.0,United Kingdom,2011-02-13 14:16:00
17472.0,United Kingdom,2011-02-13 14:40:00
17255.0,United Kingdom,2011-02-13 15:18:00
16084.0,United Kingdom,2011-02-13 16:05:00
12507.0,Spain,2011-02-14 09:24:00
17667.0,United Kingdom,2011-02-14 09:24:00
14631.0,United Kingdom,2011-02-14 09:31:00
13381.0,United Kingdom,2011-02-14 10:10:00
15236.0,United Kingdom,2011-02-14 10:52:00
13475.0,United Kingdom,2011-02-14 12:36:00
17829.0,United Arab Emirates,2011-02-14 12:46:00
13717.0,United Kingdom,2011-02-14 13:21:00
13157.0,United Kingdom,2011-02-14 14:03:00
14644.0,United Kingdom,2011-02-14 14:14:00
12993.0,United Kingdom,2011-02-14 14:29:00
17571.0,United Kingdom,2011-02-14 15:15:00
16979.0,United Kingdom,2011-02-15 09:20:00
16738.0,United Kingdom,2011-02-15 09:46:00
15122.0,United Kingdom,2011-02-15 09:59:00
17612.0,United Kingdom,2011-02-15 10:40:00
17348.0,United Kingdom,2011-02-15 10:49:00
13893.0,United Kingdom,2011-02-15 11:30:00
14035.0,United Kingdom,2011-02-15 12:48:00
13623.0,United Kingdom,2011-02-15 12:55:00
14346.0,United Kingdom,2011-02-15 13:52:00
16431.0,United Kingdom,2011-02-15 14:02:00
12616.0,France,2011-02-15 14:17:00
16317.0,United Kingdom,2011-02-15 14:30:00
14935.0,Channel Islands,2011-02-15 14:44:00
16073.0,United Kingdom,2011-02-15 15:41:00
14477.0,United Kingdom,2011-02-15 15:44:00
14760.0,United Kingdom,2011-02-15 16:27:00
14897.0,United Kingdom,2011-02-16 08:37:00
15810.0,United Kingdom,2011-02-16 09:11:00
16509.0,United Kingdom,2011-02-16 09:25:00
14386.0,United Kingdom,2011-02-16 09:45:00
12455.0,Cyprus,2011-02-16 09:56:00
14530.0,United Kingdom,2011-02-16 10:47:00
15670.0,United Kingdom,2011-02-16 10:50:00
12653.0,Israel,2011-02-16 10:53:00
16126.0,United Kingdom,2011-02-16 11:18:00
14609.0,United Kingdom,2011-02-16 12:10:00
13414.0,United Kingdom,2011-02-16 12:13:00
12823.0,United Kingdom,2011-02-16 12:15:00
12352.0,Norway,2011-02-16 12:33:00
12372.0,Denmark,2011-02-16 12:46:00
16494.0,United Kingdom,2011-02-16 12:49:00
14959.0,United Kingdom,2011-02-16 13:00:00
16148.0,United Kingdom,2011-02-16 14:01:00
17422.0,United Kingdom,2011-02-16 14:44:00
17175.0,United Kingdom,2011-02-16 14:56:00
18257.0,United Kingdom,2011-02-16 15:13:00
12362.0,Belgium,2011-02-17 10:30:00
13018.0,United Kingdom,2011-02-17 11:05:00
13718.0,United Kingdom,2011-02-17 11:58:00
15382.0,United Kingdom,2011-02-17 12:01:00
14754.0,United Kingdom,2011-02-17 12:21:00
13151.0,United Kingdom,2011-02-17 12:29:00
12654.0,Germany,2011-02-17 13:16:00
13085.0,United Kingdom,2011-02-17 13:57:00
15903.0,United Kingdom,2011-02-17 14:04:00
15785.0,United Kingdom,2011-02-17 14:17:00
18138.0,United Kingdom,2011-02-17 14:51:00
14379.0,United Kingdom,2011-02-17 15:03:00
14211.0,United Kingdom,2011-02-17 15:50:00
14371.0,United Kingdom,2011-02-17 16:35:00
13425.0,United Kingdom,2011-02-18 08:34:00
12852.0,United Kingdom,2011-02-18 08:47:00
15228.0,United Kingdom,2011-02-18 09:04:00
13012.0,United Kingdom,2011-02-18 09:43:00
16182.0,United Kingdom,2011-02-18 10:11:00
13489.0,United Kingdom,2011-02-18 10:42:00
12714.0,France,2011-02-18 10:53:00
13904.0,United Kingdom,2011-02-18 11:18:00
15755.0,United Kingdom,2011-02-18 11:53:00
13932.0,United Kingdom,2011-02-18 12:02:00
13799.0,United Kingdom,2011-02-18 14:18:00
13951.0,United Kingdom,2011-02-18 15:21:00
16765.0,United Kingdom,2011-02-18 15:41:00
18172.0,United Kingdom,2011-02-18 16:52:00
16566.0,United Kingdom,2011-02-20 10:29:00
12891.0,United Kingdom,2011-02-20 11:28:00
16466.0,United Kingdom,2011-02-20 11:39:00
16115.0,United Kingdom,2011-02-20 12:14:00
14162.0,United Kingdom,2011-02-20 12:32:00
13301.0,United Kingdom,2011-02-20 13:13:00
14803.0,United Kingdom,2011-02-20 13:21:00
13744.0,United Kingdom,2011-02-20 14:08:00
12988.0,United Kingdom,2011-02-20 14:31:00
17323.0,United Kingdom,2011-02-20 14:38:00
12707.0,France,2011-02-21 08:38:00
18094.0,United Kingdom,2011-02-21 08:50:00
15129.0,United Kingdom,2011-02-21 09:09:00
17361.0,United Kingdom,2011-02-21 09:55:00
18155.0,United Kingdom,2011-02-21 10:36:00
15321.0,United Kingdom,2011-02-21 11:10:00
13477.0,United Kingdom,2011-02-21 12:29:00
15065.0,United Kingdom,2011-02-21 12:54:00
16980.0,United Kingdom,2011-02-21 12:58:00
15146.0,United Kingdom,2011-02-21 13:07:00
12365.0,Cyprus,2011-02-21 13:51:00
13410.0,United Kingdom,2011-02-21 14:38:00
13044.0,United Kingdom,2011-02-21 15:20:00
16441.0,United Kingdom,2011-02-21 17:35:00
16014.0,United Kingdom,2011-02-21 17:42:00
14520.0,United Kingdom,2011-02-22 09:15:00
17994.0,United Kingdom,2011-02-22 11:02:00
13038.0,United Kingdom,2011-02-22 11:43:00
17002.0,United Kingdom,2011-02-22 11:46:00
15722.0,United Kingdom,2011-02-22 12:24:00
